date,nav
20150818,111858768.15514968
20150819,111866786.29807563
20150820,111856372.64747183
20150821,111836570.55477603
20150824,111809870.01969518
20150825,111795782.96444102
20150826,111801254.00320695
20150827,111806115.65596075
20150828,111800568.29271185
20150831,111779741.81823751
20150901,111767359.95873204
20150902,111764671.50490594
20150907,111764145.92352378
20150908,111753321.5440141
20150909,111741141.42258725
20150910,111727941.26301515
20150911,111733786.36505309
20150914,111693623.60302168
20150915,111660827.8764768
20150916,111646934.22155422
20150917,111624742.23438825
20150918,111601300.52915277
20150921,111593259.45971672
20150922,111590890.13259001
20150923,111585506.72023414
20150924,111586664.44332142
20150925,111580528.5109588
20150928,111582115.93454717
20150929,111582115.93454717
20150930,111582115.93454717
20151008,111582115.93454717
20151009,111583998.41361444
20151012,111579217.16170765
20151013,111578892.36363354
20151014,111565301.63680297
20151015,111582217.11382782
20151016,111605309.22635606
20151019,111603358.38318326
20151020,111607806.63916524
20151021,111573347.55926426
20151022,111577278.7504059
20151023,111598923.6140838
20151026,111573682.56671704
20151027,111566206.14139856
20151028,111546789.62965935
20151029,111544459.42364109
20151030,111544701.48707382
20151102,111542020.6767415
20151103,111541132.54848097
20151104,111546399.45726983
20151105,111633323.84231326
20151106,111865498.01534909
20151109,111976130.99190585
20151110,112064568.67780389
20151111,112093793.74158424
20151112,112056416.09765
20151113,111918224.41926907
20151116,112024583.94482523
20151117,111998772.2203633
20151118,111900779.33326972
20151119,112049484.06600946
20151120,112119443.86116704
20151123,112067676.32342042
20151124,112143436.47270946
20151125,112242114.21368647
20151126,112232746.737594
20151127,112021554.75005408
20151130,112179961.12323391
20151201,112147382.50957133
20151202,112091672.34948301
20151203,112217193.98598263
20151204,112172674.56003553
20151207,112232382.99567696
20151208,112076886.33961953
20151209,112133212.61395074
20151210,112060320.18370415
20151211,112069499.1391547
20151214,112124402.73671067
20151215,112136138.86077657
20151216,112143497.79358062
20151217,112339990.1622895
20151218,112379353.014109
20151221,112670583.96312629
20151222,112804202.75779256
20151223,112692596.08201903
20151224,112611243.80532435
20151225,112706044.86816315
20151228,112377525.18255089
20151229,112483211.76792267
20151230,112588344.63274339
20151231,112494437.31411345
20160104,112285361.5213393
20160105,112264150.89999612
20160106,112289926.39830405
20160107,112222024.56457949
20160108,112257969.01797614
20160111,112231146.98829754
20160112,112237281.902928
20160113,112225556.29077375
20160114,112243711.73297581
20160115,112224204.43298307
20160118,112216108.23733717
20160119,112211227.42023003
20160120,112201611.83324441
20160121,112189895.49394292
20160122,112194462.53445864
20160125,112196726.22075191
20160126,112178034.64969167
20160127,112181770.91588065
20160128,112178973.04791701
20160129,112179424.36092278
20160201,112176854.46213904
20160202,112178307.0136255
20160203,112176228.28885138
20160204,112176380.1480619
20160205,112172925.35102242
20160215,112169611.3274711
20160216,112172704.9949227
20160217,112173884.42126101
20160218,112178173.24430946
20160219,112175526.0189656
20160222,112171267.77151793
20160223,112178220.00269982
20160224,112180195.31787437
20160225,112164528.11668855
20160226,112167192.38091314
20160229,112166241.33440217
20160301,112168603.01619151
20160302,112174715.60435224
20160303,112172821.07804888
20160304,112168238.452743
20160307,112176471.49648486
20160308,112180062.02039264
20160309,112159097.29767738
20160310,112155052.00284995
20160311,112153911.90194683
20160314,112161451.12609316
20160315,112154051.37150095
20160316,112137165.49483755
20160317,112141318.63273323
20160318,112164577.40750691
20160321,112220811.29500201
20160322,112205971.03946272
20160323,112252587.3583811
20160324,112223583.78613478
20160325,112207429.49740623
20160328,112184419.94855677
20160329,112173601.23224327
20160330,112232354.68054
20160331,112233326.18808416
20160401,112241514.37751088
20160405,112306179.89451933
20160406,112295637.7424938
20160407,112260739.10191903
20160408,112228717.91366526
20160411,112278729.74142264
20160412,112282536.74486044
20160413,112349000.06534052
20160414,112332833.2604418
20160415,112309570.52297863
20160418,112218246.6578841
20160419,112266948.71518642
20160420,112256573.59963012
20160421,112325907.1726374
20160422,112287163.05892117
20160425,112296268.7101125
20160426,112310056.41512409
20160427,112286093.01595308
20160428,112269274.39847629
20160429,112273765.43501867
20160503,112389435.5617101
20160504,112382476.27065983
20160505,112397944.19198999
20160506,112276226.0407689
20160509,112247190.11576718
20160510,112242609.03531773
20160511,112290234.97594358
20160512,112314097.74867553
20160513,112303028.97487512
20160516,112385873.41211653
20160517,112314194.27990425
20160518,112261908.13787097
20160519,112284840.1087791
20160520,112299323.37532195
20160523,112323589.23856753
20160524,112295283.22672547
20160525,112274887.92624654
20160526,112315549.83258934
20160527,112291716.34360936
20160530,112278050.27406067
20160531,112391051.2613566
20160601,112430087.1858984
20160602,112464315.23523708
20160603,112468229.58648022
20160606,112482440.28019835
20160607,112474592.40524834
20160608,112438474.11126156
20160613,112306787.54054837
20160614,112319071.04014567
20160615,112404372.48678681
20160616,112427298.38926232
20160617,112451118.45351721
20160620,112464055.225865
20160621,112402096.91321482
20160622,112433133.38547523
20160623,112416968.63597204
20160624,112410566.11156
20160627,112475611.73469749
20160628,112496792.31920476
20160629,112483515.77530451
20160630,112492531.02588177
20160701,112481793.41310278
20160704,112566383.05752854
20160705,112576137.85461216
20160706,112673464.53307773
20160707,112695709.05639821
20160708,112643885.06856307
20160711,112694166.84460852
20160712,112876404.71278735
20160713,112875230.30211824
20160714,112857936.55183905
20160715,112857456.33674076
20160718,112852683.1437743
20160719,112827004.993655
20160720,112800139.2925847
20160721,112812080.07240316
20160722,112783046.17483732
20160725,112849453.02134037
20160726,112910237.61151588
20160727,112837281.9273541
20160728,112895390.0818973
20160729,112863193.06665769
20160801,112831430.52628452
20160802,112864631.87249292
20160803,112888948.64133328
20160804,112922477.73582059
20160805,112915682.02188715
20160808,112978784.63011688
20160809,113029887.27153434
20160810,112996816.35571302
20160811,112952197.73919387
20160812,113070774.0475156
20160815,113325858.83288631
20160816,113373279.14671557
20160817,113377507.8188843
20160818,113386589.05574392
20160819,113443057.32282658
20160822,113274128.68628898
20160823,113289148.40438999
20160824,113211904.96583907
20160825,113147964.45693909
20160826,113174408.01989934
20160829,113231483.12253961
20160830,113211393.02710174
20160831,113234645.75445312
20160901,113211277.01664606
20160902,113212377.9077313
20160905,113262448.64224252
20160906,113340835.55372514
20160907,113370979.9331481
20160908,113409053.51461431
20160909,113369165.64419128
20160912,113216386.03873667
20160913,113295698.27143419
20160914,113235096.05880308
20160919,113298235.10413161
20160920,113308250.89969459
20160921,113304306.81193444
20160922,113349727.19417751
20160923,113324737.90677004
20160926,113240833.05243474
20160927,113297452.84962662
20160928,113292535.30752999
20160929,113317567.52145404
20160930,113349401.84407784
20161010,113422947.34292968
20161011,113484358.72706597
20161012,113500360.37897666
20161013,113495132.56209375
20161014,113497677.61832696
20161017,113406436.74741583
20161018,113567018.97348566
20161019,113570284.84560399
20161020,113581746.78013411
20161021,113592362.10805932
20161024,113714263.937923
20161025,113770979.89712879
20161026,113721260.1271017
20161027,113714486.62651992
20161028,113651078.20135249
20161031,113660687.1279094
20161101,113702288.86605865
20161102,113689156.35301621
20161103,113745915.61484723
20161104,113760737.11101389
20161107,113772077.51599254
20161108,113798882.64709243
20161109,113798928.80894648
20161110,113893715.93046536
20161111,113991708.93593039
20161114,114091081.03749305
20161115,114091087.31120342
20161116,114038133.01481996
20161117,114066830.44823167
20161118,113986734.01913682
20161121,114044538.08163765
20161122,114161689.11399344
20161123,114118531.15116331
20161124,114176073.23538435
20161125,114257830.75397629
20161128,114306870.83139366
20161129,114309829.40965849
20161130,114240289.24707118
20161201,114317234.09030761
20161202,114247348.31402884
20161205,114122090.69440812
20161206,114113146.76209223
20161207,114168578.27794348
20161208,114179216.34058768
20161209,114202665.20342116
20161212,114153212.06021006
20161213,114224181.5238441
20161214,114230691.95620516
20161215,114264041.15093802
20161216,114234270.6607681
20161219,114268143.20756046
20161220,114210584.50381567
20161221,114211340.02028264
20161222,114211319.7597461
20161223,114162787.18024959
20161226,114165764.5815707
20161227,114167723.0216605
20161228,114160265.6685122
20161229,114153632.10787867
20161230,114173314.43830079
20170103,114219523.52375944
20170104,114275965.52324997
20170105,114286614.9887674
20170106,114289327.456826
20170109,114333888.32210441
20170110,114297615.21592171
20170111,114229053.81738783
20170112,114204390.97294942
20170113,114172224.59326409
20170116,114164512.1576927
20170117,114180703.80728436
20170118,114214257.5946204
20170119,114206040.9728172
20170120,114231289.24780844
20170123,114265337.38369152
20170124,114289919.19195095
20170125,114272419.88813393
20170126,114285590.18643506
20170203,114276620.05421558
20170206,114294654.40706141
20170207,114319504.64898798
20170208,114348566.7803554
20170209,114376375.03263047
20170210,114414493.44837986
20170213,114451965.5384655
20170214,114485992.290926
20170215,114398861.51398632
20170216,114431716.821815
20170217,114400479.36730044
20170220,114504274.82906972
20170221,114525435.1915195
20170222,114564246.16961212
20170223,114501378.63039657
20170224,114481524.38275228
20170227,114453447.08317098
20170228,114466416.1231168
20170301,114472824.88493994
20170302,114462744.37708798
20170303,114474056.8167956
20170306,114507396.48611192
20170307,114507153.09721602
20170308,114493852.71378729
20170309,114476628.11407982
20170310,114510056.80738948
20170313,114572059.51955786
20170314,114558494.65911676
20170315,114592244.05763558
20170316,114624771.1781044
20170317,114566737.52738808
20170320,114589590.09640412
20170321,114647746.19624269
20170322,114699400.9167562
20170323,114708869.2601258
20170324,114771535.78156286
20170327,114707620.99063581
20170328,114691460.08928564
20170329,114740830.21077792
20170330,114671781.85014774
20170331,114650074.74726194
20170405,114766190.38040172
20170406,114793278.07108131
20170407,114879852.56484994
20170410,115075112.2102639
20170411,115323140.06449871
20170412,115201171.57221933
20170413,115313877.24543212
20170414,115192399.18197559
20170417,115030030.81720342
20170418,115015380.42745721
20170419,115005263.34011662
20170420,114974851.79627037
20170421,114899235.45849188
20170424,114876101.78198184
20170425,114916486.63025405
20170426,114950150.55232972
20170427,114961337.39940755
20170428,114964947.53887227
20170502,114992558.93693246
20170503,114978802.79990718
20170504,114991696.04937217
20170505,114981238.45141424
20170508,114961150.90957867
20170509,114976829.86522728
20170510,114960478.13414308
20170511,114985418.63982065
20170512,115014405.17526521
20170515,115044956.27068526
20170516,115070963.0057841
20170517,115048204.30092141
20170518,115049486.91610385
20170519,115059315.55679826
20170522,115070796.91750276
20170523,115087254.59714651
20170524,115086938.71196744
20170525,115111094.8295844
20170526,115110313.19553378
20170531,115092154.66540511
20170601,115108109.54986614
20170602,115118256.3788087
20170605,115096933.11513457
20170606,115110064.48199622
20170607,115168553.68585567
20170608,115226695.6206651
20170609,115238751.62882744
20170612,115237993.65900174
20170613,115251788.41306561
20170614,115194137.38868941
20170615,115186250.09800574
20170616,115164994.91091771
20170619,115183905.43718721
20170620,115180768.20872669
20170621,115213476.30937028
20170622,115188917.76933499
20170623,115241872.96022032
20170626,115287639.93923928
20170627,115289495.79762584
20170628,115278074.01524974
20170629,115290882.64789243
20170630,115293060.33915472
20170703,115292413.89320673
20170704,115273231.46461682
20170705,115283905.91015883
20170706,115304686.36076057
20170707,115316951.4649118
20170710,115338162.82895209
20170711,115332568.09565634
20170712,115338686.96450813
20170713,115362276.51065066
20170714,115385233.64632542
20170717,115381466.3572912
20170718,115401729.24587278
20170719,115449163.34595689
20170720,115493703.25233608
20170721,115481581.9280464
20170724,115569588.43305436
20170725,115533319.49596207
20170726,115626331.23091199
20170727,115614090.30258164
20170728,115696067.50453976
20170731,115857748.41022861
20170801,115818192.48478782
20170802,115840732.65062697
20170803,115856303.49294573
20170804,115791031.42599402
20170807,115905631.79625528
20170808,115902422.62686208
20170809,115956623.7766268
20170810,115920863.14888704
20170811,115771021.55965245
20170814,115868252.65546924
20170815,115849480.6361183
20170816,115868674.55656953
20170817,115885671.13391441
20170818,115867397.53788503
20170821,115917726.10153821
20170822,115858163.7590448
20170823,115839744.31245245
20170824,115805802.74087635
20170825,115843899.32630122
20170828,115905624.79498933
20170829,115910862.64488241
20170830,115933057.86535245
20170831,115939601.12325816
20170901,116060375.78061654
20170904,116100099.2219848
20170905,116081052.11415906
20170906,116163939.34902716
20170907,115998699.14255294
20170908,116095412.40860532
20170911,116224348.40995973
20170912,116239089.46648237
20170913,116318087.13523029
20170914,116261122.38071677
20170915,116168232.83576313
20170918,116278771.88312733
20170919,116252643.09293044
20170920,116383831.49172725
20170921,116247637.99216066
20170922,116226745.13183941
20170925,116146906.01800893
20170926,116182176.49040669
20170927,116213702.27737942
20170928,116256651.63684468
20170929,116290346.46873218
20171009,116383293.66305275
20171010,116398759.95422386
20171011,116365046.96086057
20171012,116407180.72291806
20171013,116438124.72382055
20171016,116379955.48780331
20171017,116411922.39759211
20171018,116429058.14867687
20171019,116382665.48673742
20171020,116405126.28227119
20171023,116458797.8742105
20171024,116461170.6185875
20171025,116514850.04941463
20171026,116524448.30830273
20171027,116536179.44723655
20171030,116531111.77616358
20171031,116599258.76868053
20171101,116586932.74447054
20171102,116584422.51204468
20171103,116598333.95508198
20171106,116677166.73702015
20171107,116707549.31907527
20171108,116693509.34376335
20171109,116783367.17162152
20171110,116860402.84488721
20171113,116949387.04746261
20171114,116856713.15676413
20171115,116801013.45075819
20171116,116843449.99439506
20171117,116768154.3351395
20171120,116887811.05931346
20171121,116942434.71571389
20171122,116941895.05771632
20171123,116823603.20170884
20171124,116818661.75800559
20171127,116780015.32448778
20171128,116806644.3706226
20171129,116822932.48380122
20171130,116808817.8058002
20171201,116812397.1767982
20171204,116803943.51832642
20171205,116796244.37445216
20171206,116812526.50822192
20171207,116802281.8841204
20171208,116798960.36914428
20171211,116809243.60607545
20171212,116803323.82942666
20171213,116825654.62114209
20171214,116837154.48743674
20171215,116816734.76196228
20171218,116799516.38180463
20171219,116819809.49107838
20171220,116827721.26401244
20171221,116865384.35701431
20171222,116847414.46412718
20171225,116842687.21398474
20171226,116844174.06002973
20171227,116800088.59042484
20171228,116839210.05732936
20171229,116862408.62039945
20180102,116889501.92313795
20180103,116901113.12061796
20180104,116914904.14531246
20180105,116922731.38319515
20180108,116976272.22295587
20180109,116979405.7837423
20180110,116986576.34999749
20180111,116963591.75283657
20180112,116977603.92914127
20180115,116965120.21315329
20180116,116998131.99844426
20180117,116960954.42509095
20180118,116982114.58236143
20180119,116972789.8952697
20180122,117008758.26390384
20180123,117029666.9744907
20180124,117031201.34529735
20180125,117013817.64648312
20180126,117027080.35710272
20180129,117020923.84649175
20180130,117022227.94320588
20180131,117001311.14744546
20180201,116985501.5573833
20180202,117027569.5520113
20180205,117091272.40375645
20180206,117008971.33108085
20180207,116995606.94091547
20180208,116974259.12049225
20180209,116919141.08115456
20180212,116944922.57736434
20180213,116960369.59369722
20180214,116967807.73327704
20180222,116988710.37005007
20180223,116986417.22817151
20180226,117013332.92875125
20180227,117002136.3371824
20180228,117010671.94993207
20180301,117033901.39934863
20180302,117028717.55015445
20180305,117054730.87072298
20180306,117067140.86130369
20180307,117054348.78585652
20180308,117060070.73287044
20180309,117069133.8628426
20180312,117085435.2379085
20180313,117052466.8336045
20180314,117032733.00111645
20180315,117025695.07867576
20180316,117019577.88565828
20180319,117022111.13642433
20180320,117018668.96395533
20180321,117012368.42681281
20180322,117020524.14455366
20180323,117017069.61276494
20180326,117020717.51790223
20180327,117038879.90611559
20180328,117021525.20336412
20180329,117026111.5803181
20180330,117078657.65382966
20180402,117126575.19938058
20180403,117128084.85186729
20180404,117114668.90449893
20180409,117147928.6797801
20180410,117110944.11797102
20180411,117127873.13461624
20180412,117126026.66125509
20180413,117122268.04175451
20180416,117168161.14254653
20180417,117087055.61836645
20180418,117148489.87319435
20180419,117184832.11617872
20180420,117145967.31202596
20180423,117129816.05581087
20180424,117191750.51081458
20180425,117193023.81773321
20180426,117186710.9294554
20180427,117174497.67235366
20180502,117184760.62833433
20180503,117217246.82607692
20180504,117227640.28728642
20180507,117292799.27377254
20180508,117295977.0035173
20180509,117299539.56087056
20180510,117316378.9699719
20180511,117281458.25411326
20180514,117293812.5292043
20180515,117346723.81183659
20180516,117359796.25909932
20180517,117344536.0529572
20180518,117373377.29877043
20180521,117433543.7928734
20180522,117457769.04214051
20180523,117422644.86131737
20180524,117442674.44929951
20180525,117416915.83841267
20180528,117440274.6086675
20180529,117398170.29332745
20180530,117407916.0587349
20180531,117456633.72128652
20180601,117423966.90349035
20180604,117418929.51633388
20180605,117431447.95878653
20180606,117442782.71528703
20180607,117430795.22282793
20180608,117418503.00303294
20180611,117415257.47844875
20180612,117438877.61225851
20180613,117423946.1090935
20180614,117403832.34032132
20180615,117397260.64630929
20180619,117364802.77291732
20180620,117374355.98217061
20180621,117368703.27095373
20180622,117380828.00249386
20180625,117377472.79528788
20180626,117374161.64257154
20180627,117363435.84624542
20180628,117358577.41107038
20180629,117379146.81032558
20180702,117380535.08495846
20180703,117390132.78665154
20180704,117372559.93679179
20180705,117353803.74528748
20180706,117355478.44919387
20180709,117366120.72606745
20180710,117373073.72730449
20180711,117373741.79415306
20180712,117392367.37333255
20180713,117416925.35464093
20180716,117435165.69927098
20180717,117445784.84532046
20180718,117445727.83456822
20180719,117434921.76822294
20180720,117438062.50342037
20180723,117450249.28959654
20180724,117431963.43341321
20180725,117440107.40832284
20180726,117422286.98571765
20180727,117416629.95946576
20180730,117409010.73668344
20180731,117415710.8922077
20180801,117397552.14792845
20180802,117395351.99177277
20180803,117394142.27548751
20180806,117393548.16289423
20180807,117400788.97741997
20180808,117396522.206786
20180809,117415824.88421793
20180810,117416064.8251397
20180813,117423533.13906857
20180814,117413093.29008688
20180815,117386835.14366235
20180816,117360481.62171605
20180817,117361879.96484405
20180820,117363061.69609584
20180821,117370266.48926537
20180822,117356006.93599673
20180823,117360744.26940031
20180824,117352230.03958312
20180827,117392272.57981198
20180828,117390159.40499757
20180829,117373401.11310805
20180830,117362208.5346517
20180831,117355477.35385951
20180903,117367501.42507023
20180904,117385750.25663206
20180905,117363810.40958038
20180906,117370510.57766838
20180907,117375128.91862516
20180910,117361102.67218482
20180911,117365865.19141228
20180912,117362846.55794764
20180913,117371628.2804582
20180914,117367989.46294935
20180917,117370453.44547215
20180918,117371053.57683271
20180919,117390823.53392142
20180920,117388021.77629226
20180921,117421129.06149338
20180925,117407388.43286003
20180926,117411265.80685785
20180927,117413900.68927625
20180928,117431832.38459794
20181008,117389577.98360813
20181009,117403585.50860134
20181010,117404416.06671928
20181011,117367239.97858809
20181012,117372592.58506586
20181015,117367432.43114145
20181016,117366519.36790343
20181017,117361260.26681544
20181018,117354336.25921007
20181019,117348555.49247086
20181022,117356035.49247086
20181023,117342066.11127906
20181024,117345812.33610795
20181025,117366502.09111743
20181026,117359927.22486015
20181029,117350417.66322869
20181030,117347487.16562028
20181031,117353165.45029311
20181101,117363296.92997539
20181102,117391129.24659479
20181105,117394612.84218532
20181106,117390190.52182814
20181107,117394563.10750347
20181108,117385903.71070549
20181109,117363308.0839251
20181112,117396824.5008923
20181113,117406282.98938759
20181114,117396387.08187485
20181115,117427501.49159177
20181116,117425580.8566361
20181119,117427893.6369464
20181120,117390134.66633601
20181121,117402229.6844642
20181122,117404339.17404144
20181123,117385479.1857649
20181126,117387689.83955449
20181127,117390247.37625334
20181128,117397207.41092612
20181129,117375293.93535042
20181130,117377961.5395599
20181203,117405807.46345612
20181204,117411795.80289076
20181205,117436285.69579017
20181206,117381636.53003392
20181207,117392200.6796042
20181210,117402770.88100962
20181211,117429662.89570272
20181212,117429277.61589332
20181213,117439978.1737637
20181214,117392698.96596707
20181217,117416095.65142895
20181218,117388657.94807138
20181219,117366499.37390675
20181220,117364966.73313399
20181221,117357151.7283686
20181224,117378155.625933
20181225,117383976.9068283
20181226,117381068.92394991
20181227,117368648.4408578
20181228,117376603.09559938
20190102,117375861.36382608
20190103,117390755.07890595
20190104,117457747.94619997
20190107,117519461.0688259
20190108,117498903.41182978
20190109,117520212.24777009
20190110,117499378.2153097
20190111,117511296.36859635
20190114,117487494.48798294
20190115,117547761.31676371
20190116,117517617.8293378
20190117,117495118.49111873
20190118,117488586.6799714
20190121,117489687.6545223
20190122,117449791.17299081
20190123,117462839.20720589
20190124,117456522.36807556
20190125,117461072.03149736
20190128,117477407.60696402
20190129,117483889.33155195
20190130,117469931.79410134
20190131,117465258.92568287
20190201,117489794.4980993
20190211,117548629.18478791
20190212,117600460.96136247
20190213,117757093.79423042
20190214,117788639.5334998
20190215,117736975.725562
20190218,118108820.51225074
20190219,118141262.45829986
20190220,118158615.47417626
20190221,118139397.54558578
20190222,118412607.03634593
20190225,119041808.027292
20190226,119014355.74217139
20190227,118952105.36997403
20190228,118951034.08699231
20190301,119134903.53146504
20190304,119371809.86533152
20190305,119720630.63611245
20190306,120012850.86099193
20190307,120233923.0623787
20190308,119635892.13718137
20190311,119974108.60345446
20190312,120171642.17394672
20190313,119923470.9645191
20190314,119676890.23341714
20190315,119788013.07154807
20190318,119965975.01135917
20190319,119995104.17502674
20190320,120023108.97254443
20190321,120074627.21444108
20190322,120148279.02233402
20190325,120078336.00586687
20190326,119955142.20361696
20190327,120050331.93982366
20190328,119934225.42320785
20190329,120010764.48682663
20190401,120237199.48506843
20190402,120264881.4628891
20190403,120486009.1994328
20190404,120657733.11786778
20190408,120746863.83187601
20190409,120689400.8060671
20190410,120699653.24288763
20190411,120474991.0729191
20190412,120443466.3488752
20190415,120384577.79705122
20190416,120525782.81932262
20190417,120664199.7182725
20190418,120586155.91794011
20190419,120725532.3190017
20190422,120584887.44634525
20190423,120402953.4808507
20190424,120484487.67239603
20190425,120319656.77295443
20190426,120287513.9771586
20190429,120252748.29500036
20190430,120238834.73744145
20190506,120178532.60947293
20190507,120226702.57896477
20190508,120202295.29231143
20190509,120165668.57738554
20190510,120196087.97731769
20190513,120208106.73993486
20190514,120188458.10185295
20190515,120231492.0377926
20190516,120249579.42168258
20190517,120185750.5041792
20190520,120167826.09215763
20190521,120193026.75694811
20190522,120183327.5765138
20190523,120164290.40506391
20190524,120136623.24409972
20190527,120164630.14980987
20190528,120170502.41987312
20190529,120175349.4234591
20190530,120162271.68055248
20190531,120162520.22473508
20190603,120147635.81737621
20190604,120142606.51754735
20190605,120127919.35402505
20190606,120084656.77651168
20190610,120096121.74990745
20190611,120125370.23472933
20190612,120123095.36429413
20190613,120112215.73849605
20190614,120094437.56203161
20190617,120101911.18493895
20190618,120102966.97778784
20190619,120108096.33442764
20190620,120161053.32458054
20190621,120172460.20838316
20190624,120199307.02329923
20190625,120197067.60205695
20190626,120185978.61620384
20190627,120237569.51639844
20190628,120234350.77662893
20190701,120304266.11413324
20190702,120298070.74919204
20190703,120294969.74913435
20190704,120266437.50551023
20190705,120299767.57410777
20190708,120255087.7681045
20190709,120247147.72666153
20190710,120241929.23180784
20190711,120256354.90613832
20190712,120275319.21537824
20190715,120283160.52695516
20190716,120299649.5577086
20190717,120293587.48953228
20190718,120259824.5470482
20190719,120264864.89608878
20190722,120240113.51076144
20190723,120263510.86462623
20190724,120266111.28522915
20190725,120276085.4964193
20190726,120284802.16688941
20190729,120316167.51154047
20190730,120320795.30377921
20190731,120318304.87833217
20190801,120310989.04944886
20190802,120251461.48770033
20190805,120210669.32717979
20190806,120188058.96749464
20190807,120191474.77442162
20190808,120225757.16049846
20190809,120227373.56543882
20190812,120269707.45258363
20190813,120317221.6891985
20190814,120303237.94428442
20190815,120319649.18151323
20190816,120323632.63973273
20190819,120386720.26195559
20190820,120379975.99374807
20190821,120392433.92984964
20190822,120414047.5570427
20190823,120432960.34199838
20190826,120413333.72892134
20190827,120462193.82820733
20190828,120439846.54945531
20190829,120434807.66575398
20190830,120411053.8452742
20190902,120469565.4464984
20190903,120488180.94239296
20190904,120506595.14180325
20190905,120548281.89832139
20190906,120542512.55848706
20190909,120607162.80890809
20190910,120613738.64944413
20190911,120582216.57824175
20190912,120618550.829882
20190916,120618078.20454161
20190917,120571207.39061174
20190918,120566444.20920442
20190919,120596737.86077975
20190920,120591875.2781666
20190923,120582739.19849809
20190924,120608168.36092845
20190925,120589204.34658033
20190926,120560974.84070992
20190927,120555747.72507854
20190930,120550711.6086369
20191008,120568062.0900072
20191009,120557430.23936698
20191010,120586075.56341855
20191011,120619450.21713068
20191014,120658267.80847323
20191015,120654633.61600022
20191016,120621496.24117361
20191017,120601685.0242464
20191018,120561692.73953182
20191021,120563864.71357028
20191022,120568127.67371961
20191023,120542024.95336752
20191024,120546816.67024757
20191025,120562631.27593708
20191028,120589049.02266194
20191029,120538953.1077804
20191030,120522509.36667714
20191031,120517076.13135813
20191101,120581875.31406367
20191104,120626193.96645817
20191105,120651697.57730147
20191106,120613055.03634445
20191107,120650744.68492894
20191108,120624826.04725355
20191111,120553658.16463591
20191112,120580976.88227488
20191113,120583202.21355931
20191114,120624210.64495279
20191115,120582750.0411173
20191118,120615463.53699039
20191119,120672020.78440882
20191120,120647195.87154879
20191121,120649051.16227423
20191122,120619614.0641366
20191125,120631147.57777834
20191126,120625198.18834044
20191127,120629894.97474669
20191128,120621523.45919839
20191129,120620405.72132492
20191202,120642909.31006753
20191203,120651035.35562927
20191204,120635878.25536351
20191205,120653990.48250178
20191206,120672987.0657989
20191209,120698975.10077439
20191210,120715575.18789683
20191211,120694940.04930647
20191212,120695381.05308552
20191213,120713660.77365948
20191216,120764784.06468181
20191217,120793998.95580436
20191218,120802003.90863404
20191219,120820624.68366756
20191220,120817281.09911464
20191223,120785145.16194375
20191224,120849253.32831962
20191225,120852115.28782777
20191226,120880362.51402436
20191227,120857241.36745116
20191230,120925308.4651485
20191231,120983874.69405366
20200102,121100110.86500506
20200103,121100818.22196482
20200106,121141725.02853973
20200107,121244365.52919866
20200108,121144824.83916077
20200109,121219520.92360747
20200110,121194607.32336988
20200113,121284811.2327738
20200114,121266844.68071204
20200115,121263365.52687676
20200116,121267612.36623034
20200117,121240438.94901818
20200120,121299432.6804906
20200121,121312980.60930979
20200122,121362025.97317746
20200123,121322864.90664689
20200203,121200301.8011495
20200204,121291623.91927843
20200205,121428985.7402439
20200206,121624626.9654004
20200207,121562668.12762398
20200210,121475810.22087401
20200211,121359029.12925158
20200212,121456624.86415806
20200213,121387741.77519694
20200214,121345965.52251393
20200217,121398373.10079028
20200218,121489699.01524352
20200219,121425456.95404375
20200220,121530623.33446977
20200221,121645747.73286465
20200224,121803396.16687639
20200225,121865551.60658586
20200226,121608273.2354963
20200227,121612364.812603
20200228,121307359.31530009
20200302,121440856.58357926
20200303,121475631.55208197
20200304,121482212.06578995
20200305,121540950.55286062
20200306,121530519.34144904
20200309,121432025.78908803
20200310,121440900.88186716
20200311,121439020.63394183
20200312,121368522.78497204
20200313,121335622.04151921
20200316,121325186.03489412
20200317,121322261.55362505
20200318,121322744.34731129
20200319,121327425.0759901
20200320,121339432.46632078
20200323,121329576.2722372
20200324,121352103.15598875
20200325,121368123.9291733
20200326,121378366.03481716
20200327,121359235.63308434
20200330,121347365.95195656
20200331,121371363.50656861
20200401,121318122.91317925
20200402,121324871.57057326
20200403,121346076.94485416
20200407,121409174.27143349
20200408,121425484.12207302
20200409,121464951.18237662
20200410,121379979.22176418
20200413,121378308.9749409
20200414,121445013.81307055
20200415,121441580.04083796
20200416,121464639.29830086
20200417,121448903.13430016
20200420,121492712.99108134
20200421,121523105.58501267
20200422,121558297.9318265
20200423,121537743.18125238
20200424,121526532.20256618
20200427,121524036.34687899
20200428,121438632.19853136
20200429,121420070.46661387
20200430,121445520.80546892
20200506,121491182.60207652
20200507,121491665.96442011
20200508,121497600.70076774
20200511,121508212.68563457
20200512,121503290.79924224
20200513,121537091.95268264
20200514,121500398.61064327
20200515,121499113.57275802
20200518,121534020.7522443
20200519,121563560.55588976
20200520,121528758.08061431
20200521,121531731.2877109
20200522,121493764.25819577
20200525,121499771.63328548
20200526,121533350.58533637
20200527,121539524.61554965
20200528,121530614.26597619
20200529,121582580.77292362
20200601,121652335.45646358
20200602,121678981.24769236
20200603,121672237.07629149
20200604,121711900.9338076
