trade_date,nav_gross,nav_net,nav_hold
20190717,5380400.597247712,5258056.362285829,7080590.435548147
20190718,5291053.000407065,5170740.4289214555,6963009.276265562
20190719,5337792.962004329,5216417.576562693,7024518.920215264
20190722,5344214.820527251,5222693.4092732575,7032970.0660387
20190723,5327238.777127528,5206103.381934027,7010629.645775009
20190724,5284686.98413217,5164519.168669244,6954631.618666678
20190725,5377608.484846443,5255327.739368192,7076916.024320566
20190726,5388944.461195599,5266405.948413797,7091834.133904544
20190729,5452492.93944851,5328509.406019207,7175463.733444283
20190730,5466565.185950912,5342261.665524096,7193982.7660312895
20190731,5431217.04295083,5307717.299386816,7147464.719890117
20190801,5356946.853077043,5235135.929777681,7049725.381236468
20190802,5329863.362784722,5208668.287476606,7014083.592328935
20190805,5262740.980658186,5143072.19253662,6925750.746417893
20190806,5284351.930644017,5164191.733919128,6954190.689319368
20190807,5277092.438400715,5157097.314333273,6944637.220127658
20190808,5426079.556132494,5302696.633218365,7140703.803231368
20190809,5372191.786787978,5250034.210907977,7069787.666539059
20190812,5688258.910611767,5558914.325184446,7485731.017501202
20190813,5684461.63774604,5555203.39801646,7480733.818231693
20190814,5826189.263234516,5693708.297315696,7667246.932143692
20190815,5834956.496174505,5702276.173277076,7678784.583398297
20190816,5889123.476759146,5755211.457879227,7750068.161213363
20190819,5896271.284506399,5762196.7325483775,7759474.653955971
20190820,5975120.538718269,5839253.043742436,7863240.027022852
20190821,5952783.639508108,5817424.060401343,7833844.737202205
20190822,6164984.182004645,6024799.402141728,8113099.990498344
20190823,6310732.44935095,6167233.518442362,8304904.25657806
20190826,6159120.745961977,6019069.294014691,8105383.726920425
20190827,6192905.306017347,6052085.631318094,8149844.102774152
20190828,6143261.547522762,6003570.715842514,8084513.071147765
20190829,6215800.627707762,6074460.339242714,8179974.274840313
20190830,6377184.724501181,6232174.743882114,8392355.243794482
20190902,6359091.83614095,6214493.267375829,8368545.059039759
20190903,6366016.2748961,6221260.252211567,8377657.598884159
20190904,6282308.745106018,6139456.13714082,8267498.750281286
20190905,6388353.174106262,6243089.23555266,8407052.888704805
20190906,6379920.994654425,6234848.7943413975,8395956.166797511
20190909,6346583.17258326,6202269.036704816,8352083.696740197
20190910,6275831.044335071,6133125.731971902,8258974.116233299
20190911,5972440.11081305,5836633.565741505,7859712.592244373
20190912,6137063.057991942,5997513.172965362,8076355.878222536
20190916,6137063.057991942,5997513.172965362,8076355.878222536
20190917,6109197.776227266,5970281.516247348,8039685.25417128
20190918,6415715.87563871,6269829.7401455,8443062.118735097
20190919,6393937.398908802,6248546.481387933,8414401.711159967
20190920,6463293.470956354,6316325.474662028,8505674.086053073
20190923,6416274.298118964,6270375.464729026,8443797.000980612
20190924,6611722.16620788,6461379.068963593,8701005.786911268
20190925,6555879.918182475,6406806.6106108595,8627517.562359652
20190926,6516790.344564691,6368605.889763946,8576075.80517352
20190927,6560068.0867843805,6410899.544987314,8633029.179201024
20190930,6421858.522921505,6275832.7105643,8451145.823435776
20191008,6517348.767044947,6369151.614347474,8576810.687419036
20191009,6404044.8458014,6258424.096349779,8427703.07980381
20191010,6449779.646934207,6303118.939740666,8487889.935711581
20191011,6559230.453063999,6410080.958112024,8631926.855832748
20191014,6589385.266997718,6439550.0856225,8671610.49709062
20191015,6762496.235876471,6608724.706515972,8899423.993200628
20191016,6533543.018972313,6384977.627269766,8598122.272539005
20191017,6607980.735590178,6457722.714253959,8696082.075866308
20191018,6565875.6805790225,6416575.080655999,8640671.95455439
20191021,6525166.681768503,6376791.7585168565,8587099.038856264
20191022,6538010.398814346,6389343.423937985,8604001.330503134
20191023,6471613.96591214,6324456.770956585,8516623.831511265
20191024,6423366.26361819,6277306.166939824,8453130.005498668
20191025,6541081.722455742,6392344.909147385,8608043.182853471
20191028,6579836.242585374,6430218.195244182,8659044.010692295
20191029,6661980.1894307425,6510494.281481052,8767145.18900772
20191030,6610605.321247372,6460287.619796538,8699536.022420235
20191031,6589441.109245743,6439604.658080852,8671683.985315172
20191101,6617306.391010419,6466836.3147988655,8708354.609366428
20191104,6698780.230879485,6546457.5315355025,8815573.928987235
20191105,6695485.538245986,6543237.756492692,8811238.12373869
20191106,6661980.1894307425,6510494.281481052,8767145.18900772
20191107,6708720.151028006,6556171.429122289,8828654.832957422
20191108,6728990.887061229,6575981.231504332,8855331.05846966
20191111,6695485.538245986,6543237.756492692,8811238.12373869
20191112,6710004.52273259,6557426.5956644025,8830345.06212211
20191113,6835091.158309497,6679668.902374525,8994958.685117729
20191114,6868596.507124741,6712412.377386165,9039051.619848698
20191115,6840116.960631784,6684580.423626271,9001572.625327375
20191118,6853407.41566183,6697568.668714222,9019062.822770659
20191119,6881551.908666634,6725073.187723999,9056100.887944672
20191120,6889537.350134267,6732877.049268439,9066609.704055553
20191121,6875855.999368042,6719506.796972019,9048605.089040406
20191122,6667564.414233284,6515951.527316326,8774494.011462882
20191125,6600888.770090951,6450792.012043162,8686749.071348254
20191126,6617306.391010419,6466836.3147988655,8708354.609366428
20191127,6644948.303782996,6493849.68168347,8744731.28051948
20191128,6565931.522827047,6416629.6531143505,8640745.442778941
20191129,6304589.802068155,6161230.548023561,8296820.551877382
20191202,6326926.701278317,6183059.531364654,8326215.841698028
20191203,6243163.32924021,6101200.843835554,8215983.504870605
20191204,6267343.02263521,6124830.718302287,8247803.906101454
20191205,6309057.181910188,6165596.344691779,8302699.609841512
20191206,6533543.018972313,6384977.627269766,8598122.272539005
20191209,6470441.278703608,6323310.749331179,8515080.57879568
20191210,6502271.360078087,6354417.050592235,8556968.866790101
20191211,6472004.861648317,6324838.7781650545,8517138.249083124
20191212,6349263.600488478,6204888.514705747,8355611.131518674
20191213,6494453.44535453,6346776.906422853,8546680.515352875
20191216,6410243.335332221,6264481.639226932,8435860.27272904
20191217,6533431.334476262,6384868.4823530605,8597975.296089903
20191218,6522374.569367233,6374063.13559922,8583424.627628682
20191219,6463181.786460305,6316216.329745323,8505527.109603971
20191220,6401196.891152104,6255640.900973788,8423955.180351676
20191223,6417949.565559726,6272012.638479608,8446001.647717161
20191224,6410690.073316423,6264918.218893753,8436448.178525452
20191225,6330835.658640096,6186879.603449346,8331360.017416642
20191226,6338653.5733636515,6194519.747618727,8341648.368853867
20191227,6494453.44535453,6346776.906422853,8546680.515352875
20191230,6621773.770852452,6471202.111467084,8714233.667330557
20191231,6606137.941405339,6455921.823128319,8693656.964456106
20200102,6309829.161505107,6166350.770342296,8303715.532585074
20200103,6022592.336666325,5885645.386602112,7925712.76533182
20200106,6019409.502487513,5882534.926479019,7921524.165461401
20200107,6111767.532869189,5972792.83952456,8043067.045911806
20200108,6076086.28654882,5937922.9444604125,7996110.636838161
20200109,6157388.156098833,6017376.101288893,8103103.644054479
20200110,6212110.568295957,6070854.187615756,8175118.168142385
20200113,6277833.302128624,6135082.460683834,8261609.081256124
20200114,6183632.578275004,6043023.75493545,8137641.221933372
20200115,6210044.518039535,6068835.117009538,8172399.252437025
20200116,6181399.010430224,6040840.975901701,8134701.853603254
20200117,6184190.9702362,6043569.4496938875,8138376.064015903
20200120,6092056.296639001,5953529.814551721,8017127.120398509
20200121,6004388.758731363,5867855.737477053,7901756.9134413535
20200122,6005561.381849874,5869001.696469772,7903300.081814666
20200123,5878750.567462456,5745074.416828645,7736417.444872182
20200203,5605808.576830272,5478338.818904459,7377226.634931688
20200204,5796164.396401695,5664366.162055758,7627734.300866046
20200205,5863059.753352873,5729740.394116555,7715768.382353099
20200206,5980377.904399972,5844390.862864247,7870158.703892578
20200207,6008297.50245973,5871675.600786116,7906900.808019062
20200210,5955194.426950072,5819780.0292587215,7837017.325970492
20200211,6131143.733922661,5991728.447642337,8068566.066175585
20200212,6127067.472605936,5987744.875905745,8063201.718973119
20200213,6092056.296639001,5953529.814551721,8017127.120398509
20200214,6075304.537803147,5937158.9717986,7995081.85792262
20200217,6107802.949944704,5968918.406739654,8037849.667125844
20200218,6052968.859355341,5915331.181461105,7965688.174621434
20200219,6122767.854504734,5983543.026265777,8057543.43493764
20200220,6242822.12616169,6100867.399329811,8215534.482681516
20200221,6214232.457748499,6072927.827697818,8177910.568055998
20200224,6070725.723721347,5932684.274779414,7989056.152845877
20200225,6001652.638121507,5865181.8331607105,7898156.187236958
20200226,5995454.487352242,5859124.621342056,7889999.4401208805
20200227,6071898.346839857,5933830.233772133,7990599.321219189
20200228,5902203.029832653,5767993.596683014,7767280.812338427
20200302,6064192.537775364,5926299.646105696,7980458.500480279
20200303,6214902.528101932,6073582.661407943,8178792.378555033
20200304,6303798.5283242,6160457.266951173,8295779.238093754
20200305,6538769.865595114,6390085.6213016175,8605000.78642223
20200306,6452219.111609868,6305502.933743825,8491100.263630135
20200309,6220542.286910003,6079094.17846816,8186214.283588582
20200310,6455011.071415844,6308231.407536013,8494774.474042784
20200311,6469082.548837962,6321982.915448635,8513292.49452253
20200312,6357292.478206693,6212734.824809472,8366177.109600094
20200313,6209486.126078339,6068289.4222511,8171664.410354495
20200316,5958042.225952167,5822563.072526752,7840765.020591393
20200317,5835754.38645043,5703055.920428967,7679834.604517398
20200318,5628535.129650914,5500548.595572859,7407134.707690645
20200319,5561583.933503617,5435119.794036218,7319027.14199534
20200320,5780920.295861067,5649468.695150417,7607673.112012987
20200323,5690014.084578499,5560629.588476813,7488040.82097716
20200324,5896619.110220701,5762536.649098641,7759932.391513131
20200325,6031191.57286873,5894049.085882047,7937029.333402777
20200326,5946427.673159309,5811212.621551255,7825480.305274776
20200327,6005505.542653754,5868947.126993929,7903226.597606413
20200330,5985961.824011925,5849847.8104486205,7877507.124717875
20200331,6203734.68887803,6062668.766239195,8164095.53690444
20200401,6159063.331982418,6019013.185564205,8105308.170302067
20200402,6393587.955684378,6248204.984107902,8413941.844964523
20200403,6364495.734506112,6219774.287193315,8375656.572464727
20200407,6477067.553883052,6329786.35049429,8523800.736302705
20200408,6476006.60915678,6328749.530453257,8522404.536345897
20200409,6468970.870445722,6321873.776496946,8513145.526106024
20200410,6505266.347923406,6357343.935795376,8560910.261470452
20200413,6490189.764971137,6342610.177317566,8541069.525242152
20200414,6617503.13212363,6467028.5822412865,8708613.520058911
20200415,6642630.770377411,6491584.846370968,8741681.413772745
20200416,6684510.1674670465,6532511.953253772,8796794.56996247
20200417,6845885.4442524435,6690217.738442172,9009163.93181354
20200420,6853144.53974798,6697311.770301859,9018716.878886426
20200421,6700703.534341706,6548337.101248455,8818104.99035583
20200422,6949187.957073544,6791171.268753086,9145109.717081526
20200423,6992519.173262288,6833517.182007826,9202133.462685827
20200424,6983026.509921969,6824240.37111439,9189641.147282822
20200427,7125081.424850015,6963065.117660859,9376584.973078366
20200428,7142559.093235423,6980145.363599949,9399585.530261546
20200429,7118939.113276868,6957062.475318047,9368501.710170541
20200430,7067567.052846914,6906858.557541808,9300896.238577811
20200506,7259095.495536849,7094031.859685827,9552947.072885484
20200507,7326102.530880265,7159515.230698311,9641128.12278904
20200508,7340676.561067458,7173757.863893527,9660307.501143064
20200511,7387581.48580785,7219596.223602265,9722034.236075556
20200512,7443364.842731245,7274111.129970159,9795444.960120268
20200513,7459837.4055865025,7290209.125344062,9817122.801554894
20200514,7407571.918018635,7239132.095954323,9748341.582630116
20200515,7331686.450492216,7164972.178282686,9648476.543614337
20200518,7517128.420805124,7346197.407559737,9892517.599222435
20200519,7516570.028843928,7345651.712801299,9891782.757139906
20200520,7543875.39574637,7372336.186488886,9927716.534975605
20200521,7628192.581886837,7454736.095012929,10038677.689437583
20200522,7416562.028593878,7247917.781565166,9760172.540158845
20200525,7610324.039128593,7437273.862742933,10015162.742796635
20200526,7582962.83303003,7410534.819579502,9979155.48075268
20200527,7471284.4407910025,7301395.867892028,9832187.064246751
20200528,7504787.9584627105,7334137.55339827,9876277.58919853
20200529,7630984.541692812,7457464.568805115,10042351.89985023
20200601,7926373.889165043,7746137.096018485,10431083.361508418
20200602,7877291.235775991,7698170.526751841,10366490.742454063
20200603,7813578.713003624,7635906.754814137,10282645.260837428
20200604,7862102.974431482,7683327.629322344,10346503.037809255
20200605,7957085.447030775,7776150.307732541,10471499.676047549
20200608,7851549.366364894,7673013.998387878,10332614.522449445
20200609,7909901.326309786,7730039.100644583,10409405.520073792
20200610,7949602.994750761,7768837.997969481,10461652.792141652
20200611,7820056.059753488,7642236.814012011,10291169.428994771
20200612,7908896.220779634,7729056.850079395,10408082.804325238
20200615,7722560.823328815,7546958.509188845,10162866.001385095
20200616,7839153.064826362,7660899.574750569,10316301.028217286
20200617,7845407.054791748,7667011.356045067,10324531.259541618
20200618,7890078.411687359,7710666.936720057,10383318.62614399
20200619,8039950.814072135,7857131.4098846475,10580550.241094949
20200622,8035260.321598095,7852547.573913773,10574377.5676017
20200623,8233489.467822371,8046269.213159041,10835246.506899728
20200624,8247710.082729624,8060166.467338765,10853960.791845612
20200629,8265561.168586177,8077611.639657305,10877452.765258282
20200630,8263922.936023392,8076010.658653388,10875296.856305854
20200701,8441247.488250352,8249303.050766979,11108655.414984243
20200702,8722176.127378948,8523843.689817915,11478356.629481733
20200703,8709691.665434968,8511643.11044324,11461927.116430467
20200706,9038524.484330516,8832998.642298358,11894670.08236449
20200707,9535643.330968695,9318813.567624766,12548876.936894536
20200708,9498020.472802669,9282046.210776199,12499365.372676695
20200709,9637326.731417414,9418184.802350624,12682691.975321138
20200710,9681671.99216866,9461521.701939398,12741050.200412737
20200713,10066600.153645087,9837697.03161828,13247614.462545438
20200714,9953675.088368982,9727339.754831066,13099005.428203896
20200715,9900178.32157735,9675059.444116961,13028603.8496539
20200716,9117611.57356841,8910287.380418468,11998748.44558518
20200717,9309962.672750568,9098264.632774878,12251881.893275497
20200720,9247314.399918552,9037040.910935448,12169436.96126711
20200721,9422661.774914565,9208401.084596036,12400193.560864981
20200722,9479604.479165846,9264048.976042517,12475129.982383877
20200723,9467854.397336217,9252566.077807529,12459666.911276802
20200724,9011973.818657795,8807051.708786605,11859729.488997543
20200727,9165911.18878155,8957488.71691325,12062310.588837814
20200728,9433959.930519978,9219442.332898911,12415061.898467937
20200729,9445258.08612539,9230483.581201782,12429930.236070892
20200730,9490450.708547043,9274648.574413273,12489403.586482715
20200731,9480169.386946118,9264601.038457662,12475873.399264026
20200803,9422661.774914565,9208401.084596036,12400193.560864981
20200804,9433903.43974195,9219387.126657397,12414987.556779923
20200805,9422661.774914565,9208401.084596036,12400193.560864981
20200806,9252963.477721259,9042561.535086885,12176871.130068589
20200807,9213645.89621442,9004137.990992887,12125129.315210301
20200810,9230536.638844512,9020644.657205682,12147357.47992672
20200811,9278666.781723574,9067680.374975922,12210696.598115312
20200812,9190767.131113458,8981779.46317957,12095020.931564316
20200813,9236242.207425246,9026220.487598633,12154865.990416212
20200814,9383118.230295617,9169756.715535982,12348154.379254637
20200817,9546941.48657411,9329854.81592764,12563745.274497494
20200818,9631677.653614707,9412664.178199187,12675257.80651966
20200819,9529994.25316599,9313292.943473332,12541442.76809306
20200820,9400065.463703737,9186318.587990291,12370456.885659069
20200821,9467854.397336217,9252566.077807529,12459666.911276802
20200824,9582813.130621294,9364910.77928926,12610952.246386876
20200825,9755957.365274252,9534117.909530789,12838809.520152172
20200826,9755957.365274252,9534117.909530789,12838809.520152172
20200827,9778553.676485078,9556200.406136535,12868546.195358085
20200828,9925429.69935545,9699736.634073883,13061834.584196506
20200831,10092077.494535292,9862595.046541259,13281142.5638401
20200901,10179525.218921192,9948054.308405496,13396223.496886978
20200902,10140094.655858299,9909520.351828469,13344332.998652663
20200903,10128796.500252886,9898479.103525596,13329464.661049707
20200904,9998867.710790634,9771504.748042557,13158478.778615717
20200907,9736185.59296478,9514795.725000761,12812789.929347
20200908,9667831.75155203,9447996.17276838,12722836.48684912
20200909,9535643.330968695,9318813.567624766,12548876.936894536
20200910,9636196.915856872,9417080.677520335,12681205.141560841
20200911,9789851.832090491,9567241.654439408,12883414.532961039
20200914,9976271.399579808,9749422.251436811,13128742.103409806
20200915,9942376.932763567,9716298.506528191,13084137.090600938
20200916,9745224.117449109,9523628.723643059,12824684.599429362
20200917,9436897.450977385,9222313.057457658,12418927.666244706
20200918,9575186.875587642,9357457.936684823,12600916.118504882
20200921,9415882.881551316,9201776.335614312,12391272.558303207
20200922,9409612.405190313,9195648.44280622,12383020.630933568
20200923,9320865.392909791,9108919.437387152,12266229.83906235
20200924,9204155.445505872,8994863.342418473,12112639.911623819
20200925,9236863.605983544,9026827.756255291,12155683.748984376
20200928,9383118.230295617,9169756.715535982,12348154.379254637
20200929,9333971.25341207,9121727.285418484,12283477.11068178
20200930,9425486.313815918,9211161.396671755,12403910.64526572
20201009,9580835.953390347,9362978.560836257,12608350.287306359
20201012,9889332.092196153,9664459.845746204,13014330.245555062
20201013,9823746.29890673,9600365.399348028,12928019.545769906
20201014,9767255.520879665,9545159.157833662,12853677.857755126
20201015,9744659.20966884,9523076.661227915,12823941.182549216
20201016,9671221.198233653,9451308.547259241,12727296.988130003
20201019,9597783.186798468,9379540.43329057,12630652.793710794
20201020,9795500.909893198,9572762.278590845,12890848.701762516
20201021,9791716.027765384,9569063.460409382,12885867.808665527
20201022,9843518.071216203,9619687.583878053,12954039.136575077
20201023,9690032.627316665,9469692.225683525,12752052.770238925
20201026,9281434.8298469,9070385.480810124,12214339.340828035
20201027,9179751.42939818,8971014.24608427,12080524.302401436
20201028,9404641.21672393,9190790.293552956,12376478.562388267
20201029,9467854.397336217,9252566.077807529,12459666.911276802
20201030,9434072.912076032,9219552.745381938,12415210.581843967
20201102,9456612.73250883,9241580.03574617,12444872.915361863
20201103,9575186.875587642,9357457.936684823,12600916.118504882
20201104,9601059.651924038,9382742.3952984,12634964.61161565
20201105,9727147.068480449,9505962.726358464,12800895.259264637
20201106,9606934.692838851,9388483.844415894,12642696.147169186
20201109,9843913.506662393,9620074.027568655,12954559.52839118
20201110,9857640.76572297,9633489.144256646,12972624.558578772
20201111,9780530.853716025,9558132.624589538,12871148.1544386
20201112,9799963.681357335,9577123.571670478,12896721.695115684
20201113,9631677.653614707,9412664.178199187,12675257.80651966
20201116,9773187.052572507,9550955.81319267,12861483.734996678
20201117,9692687.693883939,9472286.9190347,12755546.82957562
20201118,9567560.620553989,9350005.094080383,12590879.990622887
20201119,9717487.145437822,9496522.459059507,12788182.830614109
20201120,9716187.857543197,9495252.715504676,12786472.971789768
20201123,10113035.573183335,9883076.56214309,13308723.330093585
20201124,9962148.705073042,9735620.69105822,13110156.681406112
20201125,9755279.475937927,9533455.434632618,12837917.419895995
20201126,9797704.050236255,9574915.322009906,12893748.027595093
20201127,9817532.313323755,9594292.712781448,12919841.960088281
20201130,9682010.936836824,9461852.939388486,12741496.250540828
20201201,9812448.143301317,9589324.151045153,12913151.20816695
20201202,9818153.711882051,9594899.981438104,12920659.718656441
20201203,9880237.076933796,9655571.64086239,13002361.233784683
20201204,10129417.898811184,9899086.372182254,13330282.419617869
20201207,10238388.609625394,10005579.212063465,13473687.535798378
20201208,10450793.93500716,10213154.680157475,13753212.282733941
20201209,10394303.156980095,10157948.43864311,13678870.594719164
20201210,10354194.704580879,10118752.007167911,13626087.996228673
20201211,10281321.600925963,10047535.955614382,13530187.21868961
20201214,10332163.301150322,10097221.572977308,13597094.737902908
20201215,10258781.780493164,10025508.66525015,13500524.885171711
20201216,10394303.156980095,10157948.43864311,13678870.594719164
20201217,10538411.131727139,10298779.560746254,13868516.240844863
20201218,10422548.545993626,10185551.559400292,13716041.438726552
20201221,10408425.85148686,10171749.999021702,13697456.016722858
20201222,10625915.346891064,10384294.028852005,13983671.515579753
20201223,10403624.13535456,10167057.468492981,13691136.973241603
20201224,10339733.065405948,10104619.209340233,13607056.524096888
20201225,10337812.378953028,10102742.197128745,13604528.906704385
20201228,10580722.72446941,10340129.035640514,13924198.165167931
20201229,10546828.257653173,10307005.290731896,13879593.152359065
20201230,10919667.392631806,10671366.484726703,14370248.293256601
20201231,11286857.449807733,11030207.054570073,14853469.265352657
20210104,11281208.372005027,11024686.430418637,14846035.09655118
20210105,11633993.280784052,11369449.408675844,15310298.938203467
20210106,11863063.385683803,11593310.718016593,15611754.483103393
20210107,12089026.497792067,11814135.684074052,15909121.235162506
20210108,11806572.607656738,11538104.476502229,15537412.795088617
20210111,11861538.134677073,11591820.149495706,15609747.257526996
20210112,12207092.223868635,11929516.728839075,16064495.363113394
20210113,12224604.365057023,11946630.663708527,16087541.286397973
20210114,12055132.030975828,11781011.939165434,15864516.22235364
20210115,11761379.985235086,11493939.483290737,15477939.444676794
20210118,11654047.50698366,11389047.624413444,15336690.237448715
20210119,11351313.427536616,11093197.376137964,14938293.13137752
20210120,11527677.636537114,11265551.26214581,15170387.881359657
20210121,11693591.051602608,11427691.9934735,15388729.41905906
20210122,11749799.375739535,11482622.203780292,15462699.398633761
20210125,12286744.220886797,12007357.529374328,16169317.143214228
20210126,12099703.25483918,11824569.663720267,15923171.814197298
20210127,11800923.529854031,11532583.852350792,15529978.626287138
20210128,11795274.452051325,11527063.228199355,15522544.457485659
20210129,11954465.464531595,11682634.416786835,15732039.334311303
20210201,11915712.790805029,11644762.935107982,15681040.936333168
20210202,12117271.8868056,11841738.804831235,15946292.079169895
20210203,12370971.97092515,12089670.035472246,16280160.600044262
20210204,13110662.218411548,12812540.561861336,17253590.662909765
20210205,13066316.957660304,12769203.662272563,17195232.437818166
20210208,13381535.49905133,13077254.489922717,17610059.056940626
20210209,13876564.186902506,13561026.784313096,18261515.269014128
20210210,14693251.364839798,14359143.417886266,19336273.052643776
20210218,13958871.250487942,13641462.278199526,18369831.10845166
20210219,13896731.39465817,13580735.412533725,18288055.251635402
20210222,12925202.994148692,12631298.470969677,17009526.90115725
20210223,13032422.490844063,12736079.917363942,17150627.4250093
20210224,12365831.310124688,12084646.26749444,16273395.506434917
20210225,12145517.275819132,11869341.925588418,15983462.923177285
20210226,11991749.37802946,11719070.536186317,15781104.848401058
20210301,12190709.898240786,11913506.918799909,16042936.273589106
20210302,11625802.117970128,11361444.503656263,15299519.393441327
20210303,12089026.497792067,11814135.684074052,15909121.235162506
20210304,11484575.172902463,11223428.899870351,15113665.17340438
20210305,11637721.672133839,11373093.020615792,15315205.489612443
20210308,11072192.493304884,10820423.336815488,14570970.8508965
20210309,10942207.213064605,10693393.775090933,14399910.626774495
20210310,11128739.762109976,10875684.784571366,14645386.880599294
20210311,11569311.339943063,11306238.262141896,15225177.705426548
20210312,11445031.628283517,11184784.530810295,15061625.991794035
20210315,11159470.7453567,10905716.97995518,14685828.758879332
20210316,11357470.922341565,11099214.85646303,14946396.37537113
20210317,11469661.607503317,11208854.452110557,15094038.96776848
20210318,11691896.328261795,11426035.806228068,15386499.168418614
20210319,11354646.383440211,11096454.54438731,14942679.29097039
20210322,11241608.336608054,10985986.855117068,14793921.57325282
20210323,11275559.29420232,11019165.8062672,14838600.927749703
20210324,11236015.749583375,10980521.437207146,14786561.746139357
20210325,11134332.349134656,10881150.202481288,14652746.707712756
20210326,11371593.616848333,11113016.41684162,14964981.797374824
20210329,11490789.15848544,11229501.58643693,15121842.759086005
20210330,11614786.41625485,11350679.286560962,15285022.764278445
20210331,11348997.305637507,11090933.920235874,14935245.122168913
20210401,11549539.567633588,11286916.07761187,15199158.114621375
20210402,12213306.209451612,11935589.415405655,16072672.948795019
20210406,12010108.880888257,11737012.564678486,15805265.897005862
20210407,11642749.351378247,11378006.37611057,15321821.89984576
20210408,11693591.051602608,11427691.9934735,15388729.41905906
20210409,11411137.161467278,11151660.785901675,15017020.97898517
20210412,11348375.907079209,11090326.651579216,14934427.363600751
20210413,11416786.239269985,11157181.410053112,15024455.147786647
20210414,11563662.262140354,11300717.63799046,15217743.536625069
20210415,11386281.219135368,11127370.039635355,14984310.636258665
20210416,11608741.903005954,11344772.218718924,15277068.203660863
20210419,11795274.452051325,11527063.228199355,15522544.457485659
20210420,11833688.18110973,11564603.472429125,15573096.805335712
20210421,11750081.829629673,11482898.234987864,15463071.107073838
20210422,11611679.423463361,11347642.94327767,15280933.971437631
20210423,11913566.14124,11642665.097930435,15678215.952188605
20210426,11737766.840019772,11470863.274337733,15446864.619086616
20210427,11831654.513100756,11562616.047734607,15570420.504567178
20210428,11535416.873126822,11273114.517233277,15180572.692617679
20210429,11447065.296292491,11186771.955504812,15064302.292562569
20210430,11336456.352915496,11078678.134619685,14918741.267429631
20210506,11066543.415502178,10814902.712664051,14563536.682095023
20210507,10750195.05855061,10505747.760183608,14147223.229212265
20210510,10614786.663619732,10373418.399273677,13969026.203040844
20210511,10597669.957877532,10338057.14981298,14563536.682095023
20210512,10597669.957877532,10338057.14981298,14749390.90213197
20210513,10597669.957877532,10338057.14981298,14656463.792113494
20210514,10597669.957877532,10338057.14981298,14941564.165650168
20210517,10597669.957877532,10338057.14981298,15299222.026689267
20210518,10597669.957877532,10338057.14981298,15309258.154571261
20210519,10597669.957877532,10338057.14981298,15232611.874228027
20210520,10597669.957877532,10338057.14981298,15306061.461986627
20210521,10597669.957877532,10338057.14981298,15181316.109497828
20210524,10597669.957877532,10338057.14981298,15398319.496812966
20210525,10597669.957877532,10338057.14981298,16314283.434843047
20210526,10597669.957877532,10338057.14981298,16503854.739280732
20210527,10597669.957877532,10338057.14981298,16689708.959317675
20210528,10597669.957877532,10338057.14981298,16578196.427295506
20210531,10597669.957877532,10338057.14981298,16488986.401677774
20210601,10597669.957877532,10338057.14981298,16659600.575671691
20210602,10597669.957877532,10338057.14981298,16518723.076883685
20210603,10597669.957877532,10338057.14981298,16520358.594020009
20210604,10597669.957877532,10338057.14981298,16738031.056527281
20210607,10597669.957877532,10338057.14981298,16882997.3481561
20210608,10597669.957877532,10338057.14981298,16288263.844037876
20210609,10597669.957877532,10338057.14981298,16351454.278850436
20210610,10597669.957877532,10338057.14981298,16641238.178732041
20210611,10597669.957877532,10338057.14981298,16197641.32634786
20210615,10597669.957877532,10338057.14981298,16303132.18164083
20210616,10597669.957877532,10338057.14981298,16042936.273589106
20210617,10597669.957877532,10338057.14981298,16034833.029595494
20210618,10597669.957877532,10338057.14981298,15544400.913762005
20210621,10597669.957877532,10338057.14981298,15475263.143908259
20210622,10597669.957877532,10338057.14981298,15425677.238002403
20210623,10597669.957877532,10338057.14981298,15150836.017411768
20210624,10597669.957877532,10338057.14981298,15374232.789896179
20210625,10597669.957877532,10338057.14981298,15699317.826274555
20210628,10597669.957877532,10338057.14981298,15781941.865121251
20210629,10597669.957877532,10338057.14981298,15474184.205438878
20210630,10597669.957877532,10338057.14981298,15434410.599091241
20210701,10597669.957877532,10338057.14981298,15796875.728636682
20210702,10597669.957877532,10338057.14981298,15106465.958073938
20210705,10597669.957877532,10338057.14981298,14963881.331544677
20210706,10597669.957877532,10338057.14981298,15105715.512671154
20210707,10597669.957877532,10338057.14981298,15038925.871823236
20210708,10597669.957877532,10338057.14981298,14896341.245293975
20210709,10597669.957877532,10338057.14981298,14799608.832874909
20210712,10597669.957877532,10338057.14981298,14716234.348625433
20210713,10597669.957877532,10338057.14981298,14880581.891835475
20210714,10597669.957877532,10338057.14981298,14723738.802653288
20210715,10597669.957877532,10338057.14981298,14993824.103115821
20210716,10597669.957877532,10338057.14981298,14677961.633083368
20210719,10597669.957877532,10338057.14981298,14821296.705015413
20210720,10597669.957877532,10338057.14981298,14858818.975154694
20210721,10597669.957877532,10338057.14981298,14776269.980848279
20210722,10597669.957877532,10338057.14981298,14558715.858580735
20210723,10597669.957877532,10338057.14981298,14258462.652926221
20210726,10597669.957877532,10338057.14981298,13538860.556195118
20210727,10597669.957877532,10338057.14981298,12854304.259774104
20210728,10597669.957877532,10338057.14981298,13274628.729874313
20210729,10597669.957877532,10338057.14981298,13131218.613401985
20210730,10597669.957877532,10338057.14981298,12599903.268229786
20210802,10597669.957877532,10338057.14981298,13170316.818887115
