date,nav_hold,nav_switch_A,nav_switch_B
20181122,4083678.981227796,4060007.8061385583,2772410.707093333
20181123,4028699.423641735,4060007.8061385583,2735085.0713556726
20181126,3994047.8340578894,4060007.8061385583,2711560.0983052263
20181127,3965038.883278928,4060007.8061385583,2691865.91418575
20181128,4029422.8388731307,4060007.8061385583,2735576.198141694
20181129,3990358.416377772,4060007.8061385583,2709055.3516965145
20181130,4087296.0573847736,4060007.8061385583,2774866.341023442
20181203,4349172.371149958,4060007.8061385583,2952654.2375633516
20181204,4356623.5480333315,4060007.8061385583,2957712.8434593766
20181205,4413556.32674416,4060007.8061385583,2996364.5215192954
20181206,4281171.339398776,4060007.8061385583,2906488.319677297
20181207,4246447.408291791,4060007.8061385583,2882914.2339482484
20181210,4175769.7401844477,4060007.8061385583,2834931.1469539143
20181211,4217438.45751283,4060007.8061385583,2863220.0498287724
20181212,4260915.712919702,4060007.8061385583,2892736.7696686853
20181213,4353151.1549226325,4060007.8061385583,2955355.4348864714
20181214,4289562.956082965,4060007.8061385583,2912185.390395151
20181217,4271911.624436914,4060007.8061385583,2900201.8968162173
20181218,4274949.968408776,4060007.8061385583,2902264.62931751
20181219,4179893.2070034016,4060007.8061385583,2837730.5696342383
20181220,4156020.5043673497,4060007.8061385583,2821523.3856955175
20181221,4104730.364461406,4060007.8061385583,2786702.4965665685
20181224,4108998.51432664,4060007.8061385583,2789600.1446040976
20181225,4093011.037712798,4060007.8061385583,2778746.2426330145
20181226,4051704.0280001136,4060007.8061385583,2750702.9031511676
20181227,4072827.752756863,4060007.8061385583,2765043.805303005
20181228,4268222.206756797,4060007.8061385583,2897697.1502075065
20190102,4333112.553012976,4060007.8061385583,2941751.222913666
20190103,4268149.865233658,4060007.8061385583,2897648.037528904
20190104,4354959.693001121,4060007.8061385583,2956583.251851526
20190107,4380206.884576826,4060007.8061385583,2973723.576683689
20190108,4375142.977957057,4060007.8061385583,2970285.6891815355
20190109,4457105.923674172,4060007.8061385583,3025930.354037811
20190110,4476276.427306153,4060007.8061385583,3038945.21386739
20190111,4600052.773397929,4060007.8061385583,3122977.006955728
20190114,4518451.535296513,4060007.8061385583,3067577.905492464
20190115,4774395.844164252,4060007.8061385583,3241338.5623869933
20190116,4782498.094755882,4060007.8061385583,3246839.182390438
20190117,4769114.912975065,4060007.8061385583,3237753.336849034
20190118,4945338.863343018,4060007.8061385583,3357391.8219239563
20190121,4969717.956641047,4060007.8061385583,3373942.7946128924
20190122,4854116.202664041,4060007.8061385583,3295460.734206601
20190123,4815485.82930752,4060007.8061385583,3269234.5638330346
20190124,4864967.431134974,4060007.8061385583,3302827.635996929
20190125,4917053.327795452,4060007.8061385583,3338188.7645905023
20190128,4897521.116547773,4060007.8061385583,3324928.341367912
20190129,4955394.3350594165,4060007.8061385583,3364218.4842496603
20190130,4890286.9642338175,4060007.8061385583,3320017.0735076936
20190131,4988671.435703611,4060007.8061385583,3386810.316406665
20190201,5010880.283307454,4060007.8061385583,3401887.9087375356
20190211,5246930.6733118165,4060007.8061385583,3562142.5790164648
20190212,5193542.629234825,4060007.8061385583,3525897.422208052
20190213,5318910.488835672,4123435.9994387743,3611009.6942256386
20190214,5332727.719755326,4134147.6794917197,3620390.215838656
20190215,5243168.9141085595,4064718.046478388,3559588.7197291506
20190218,5353272.712326961,4150074.994334843,3634338.2165616765
20190219,5286429.144946013,4098255.139000175,3588958.1015332574
20190220,5223057.970675764,4049127.2242023735,3545935.3950777436
20190221,5210398.204126342,4039312.857661717,3537340.676322362
20190222,5252066.921454725,4071616.1441041073,3565629.57919722
20190225,5370128.287218477,4163142.1223575464,3645781.470675986
20190226,5261760.685555425,4079131.144769524,3572210.6781299124
20190227,5358336.618946729,4154000.7409511055,3637776.1040638294
20190228,5461857.338559429,4234254.218206418,3708056.3471435555
20190301,5709916.421404959,4426559.720308772,3876463.7220704476
20190304,5656094.328189131,4384834.641987352,3839923.889190422
20190305,5641047.291376104,4373169.566327599,3829708.4520411673
20190306,5555828.97711771,4307104.8589853505,3771853.716647794
20190307,5415486.422226976,4198305.595620356,3676575.120159555
20190308,5335187.331542071,4136054.470705333,3622060.04691113
20190311,5487393.896227692,4254051.197571286,3725393.122690127
20190312,5389515.815419876,4178172.12368838,3658943.668541371
20190313,5454550.844722335,4228589.926660097,3703095.9666047352
20190314,5628170.500257263,4363186.953503389,3820966.3952499786
20190315,5623106.593637494,4359261.206887126,3817528.5077478252
20190318,5860314.448012091,4543154.394811775,3978568.9808843904
20190319,5733861.465564151,4445122.893594244,3892720.0186877707
20190320,5735235.954503802,4446188.453390085,3893653.159581212
20190321,5684235.180690417,4406650.576754869,3859028.7211666717
20190322,5743916.937280549,4452918.30473225,3899546.6810134742
20190325,5610808.534703771,4349727.25081906,3809179.3523854543
20190326,5591999.738687487,4335145.90624437,3796410.0559488866
20190327,5704129.099553795,4422073.152747328,3872534.7077822727
20190328,5836514.086899177,4524703.385715339,3962410.9096242706
20190329,6177893.734594731,4789354.789745963,4194173.639947981
20190401,6214136.837687647,4817451.9190995,4218779.091927676
20190402,6149029.466862049,4766978.034033266,4174577.6811857093
20190403,6109241.629135294,4736132.882048344,4147565.707954508
20190404,6257541.75157138,4851101.175810323,4248246.699088987
20190408,6512183.913022608,5048510.148513818,4421123.327768678
20190409,6546907.844129593,5075429.553882477,4444697.4134977255
20190410,6857904.052106534,5316526.478215524,4655832.818808518
20190411,6693037.720871491,5188715.384808915,4543905.02427414
20190412,6612015.214955191,5125903.438948711,4488898.824239693
20190415,6561376.148757503,5086645.972786085,4454519.949218163
20190416,6799379.759886635,5271156.063750431,4616100.661819351
20190417,6886913.002885494,5339015.398117257,4675527.002927994
20190418,6839891.012844785,5302562.036680533,4643603.761836574
20190419,6890964.128181309,5342155.995410267,4678277.312929717
20190422,6866657.37640642,5323312.411652206,4661775.452919383
20190423,7052936.79849077,5467723.8050361555,4788240.600320009
20190424,7017127.74453669,5439963.168249726,4763929.824411927
20190425,6889589.639241658,5341090.435614425,4677344.172036275
20190426,6836273.936687808,5299757.931954631,4641148.127906466
20190429,7031379.024595183,5451011.340869781,4773605.022096558
20190430,7046064.353792512,5462396.006056941,4783574.8958528
20190506,6554141.996443549,5081037.763334281,4449608.681357944
20190507,6438395.559420262,4991306.412105419,4371028.395594449
20190508,6397884.306462113,4959900.439175317,4343525.295577225
20190509,6212762.348747995,4816386.359303657,4217845.951034234
20190510,6562244.247035179,5087318.957920301,4455109.301361389
20190513,6452863.864048173,5002522.831009027,4380850.931314886
20190514,6413582.416983396,4972070.253685731,4354182.746833899
20190515,6706059.195036611,5198810.161822161,4552745.306422533
20190516,6727110.578270221,5215130.05132691,4567037.095895768
20190517,6559856.976771574,5085468.248801205,4453488.582967517
20190520,6401935.431757928,4963041.036468328,4346275.605578948
20190521,6474566.32099004,5019347.459364438,4395584.734895541
20190522,6423927.254792352,4980089.993201811,4361205.859874012
20190523,6228605.142315558,4828668.338003108,4228601.627648113
20190524,6355202.807809777,4926812.003409675,4314548.815201936
20190527,6358819.883966754,4929616.108135577,4317004.449132046
20190528,6423927.254792352,4980089.993201811,4361205.859874012
20190529,6596895.836619025,5114182.281194441,4478634.274411836
20190530,6549078.08982378,5077112.016718018,4446170.793855791
20190531,6438395.559420262,4991306.412105419,4371028.395594449
20190603,6452863.864048173,5002522.831009027,4380850.931314886
20190604,6332053.520405119,4908865.733163903,4298832.758049238
20190605,6305287.156843484,4888115.358192229,4280661.066966428
20190606,6236779.734430327,4835005.614683646,4234151.36033016
20190610,6301525.397640228,4885199.089277291,4278107.207679115
20190611,6589517.0012587905,5108461.907553601,4473624.781194413
20190612,6559205.903063317,5084963.509950544,4453046.568860098
20190613,6583078.605699371,5103470.601141497,4469253.752798819
20190614,6604781.062641236,5120295.229496907,4483987.556379474
20190617,6594653.249401699,5112443.7362643825,4477111.781375168
20190618,6633717.671897057,5142728.067304122,4503632.627820347
20190619,6742302.298129527,5226907.291175699,4577350.758402227
20190620,7053298.506106468,5468004.215508746,4788486.163713019
20190621,7062702.90411461,5475294.88779609,4794870.811931304
20190624,7140831.749105328,5535863.549875572,4847912.504821663
20190625,7111027.041571832,5512757.726934141,4827678.081237563
20190626,7088456.486352291,5495260.113444513,4812354.925513682
20190627,7207747.658009415,5587739.487304757,4893341.732528685
20190628,7224017.278600359,5600352.359693328,4904387.182118142
20190701,7575380.558024966,5872743.481578412,5142927.802581734
20190702,7525017.9985420415,5833700.374680551,5108736.648039732
20190703,7252649.05439969,5622548.878192113,4923825.302047269
20190704,7203461.131872634,5584416.3976942,4890431.6088356925
20190705,7340159.507612004,5690390.544988398,4983236.1711639855
20190708,7230330.952238161,5605246.97659306,4908673.536769181
20190709,7165725.919665311,5555162.524595803,4864813.163595766
20190710,7213151.886758562,5591929.0654937895,4897010.664811704
20190711,7205663.576164891,5586123.822194107,4891926.848830241
20190712,7239360.973836412,5612247.417042677,4914804.020746829
20190715,7164771.527138667,5554422.640645843,4864165.226264795
20190716,7106553.583013362,5509289.719698315,4824641.049075571
20190717,7073516.918629519,5483678.3521997165,4802212.449157348
20190718,6956053.223042521,5392615.712204703,4722466.316114776
20190719,7017501.418796469,5440252.855752095,4764183.511962672
20190722,7025944.121916784,5446797.983001736,4769915.265275106
20190723,7003626.0197552545,5429496.081402684,4754763.499997018
20190724,6947683.934731947,5386127.499105059,4716784.404135494
20190725,7069846.178142425,5480832.644699873,4799720.3824997675
20190726,7084749.384520025,5492386.21714924,4809838.173129544
20190729,7168295.438006277,5557154.519845693,4866557.610256073
20190730,7186795.97006123,5571496.885644908,4879117.626210278
20190731,7140324.395494623,5535470.228696881,4847568.06232531
20190801,7042682.698537932,5459774.409201026,4781279.089233672
20190802,7007076.515813123,5432171.046452538,4757106.042655144
20190805,6918831.914503391,5363760.238156283,4697196.760206912
20190806,6947243.445873496,5385786.014205078,4716485.356136584
20190807,6937699.520607052,5378387.174705483,4710005.982826875
20190808,7133570.232998371,5530234.126897167,4842982.6596753625
20190809,7062724.941597464,5475311.972150175,4794885.773184062
20190812,7478252.764736468,5797446.061132535,5076987.718822158
20190813,7473260.5576740205,5793575.898932748,5073598.508167849
20190814,7659587.344798895,5938024.011624836,5200095.811706627
20190815,7671113.46992837,5946959.533174349,5207920.901011431
20190816,7742325.835377986,6002166.258671325,5256266.994168488
20190819,7751722.931024947,6009451.269870927,5262646.684811895
20190820,7855384.642380472,6089814.049666526,5333022.647221964
20190821,7826018.718483723,6067048.389667772,5313086.113961321
20190822,8104994.995502843,6283322.15965593,5502483.179937429
20190823,8296607.648929132,6431868.091147794,5632569.059463123
20190826,8097286.440479946,6277346.173906256,5497249.83995651
20190827,8141702.400373779,6311779.234654371,5527403.846513231
20190828,8076436.634513253,6261182.555307141,5483094.901341452
20190829,8171802.472367947,6335114.036153092,5547838.79310539
20190830,8383971.272521962,6499595.929644086,5691880.245913535
20190902,8360184.8741655955,6481155.745045097,5675731.653972415
20190903,8369288.310573587,6488213.099644709,5681911.979283214
20190904,8259239.510770517,6402898.78879938,5607199.820888954
20190905,8398654.234470336,6510978.7596434625,5701848.512543856
20190906,8387568.5981993135,6502384.722993933,5694322.471237964
20190909,8343739.956783415,6468406.975445794,5664567.195346454
20190910,8250723.39284046,6396296.747399742,5601418.226243367
20190911,7851860.731512861,6087082.1704666745,5330630.263230686
20190912,8068287.590631906,6254865.084657487,5477562.513361624
20190916,8068287.590631906,6254865.084657487,5477562.513361624
20190917,8031653.60057071,6226464.923809042,5452691.688118973
20190918,8434627.491243854,6538866.693141935,5726270.765788144
20190919,8405995.715444524,6516670.1746431505,5706832.645859017
20190920,8497176.90914393,6587357.54893928,5768735.581633314
20190923,8435361.639341272,6539435.834641904,5726769.17911966
20190924,8692313.47343783,6738635.359630996,5901213.845150285
20190925,8618898.663695958,6681721.209634112,5851372.511998678
20190926,8567508.296876645,6641881.304636294,5816483.578792552
20190927,8624404.774426598,6685989.770883879,5855110.611985048
20190930,8442703.12031546,6545127.249641593,5731753.312434821
20191008,8568242.444974065,6642450.446136263,5816981.9921240695
20191009,8419283.796007803,6526971.635792587,5715853.927159458
20191010,8479410.525186397,6573584.324640034,5756673.979010625
20191011,8623303.552280469,6685136.058633925,5854362.991987774
20191014,8662947.549541082,6715869.699632243,5881277.311889643
20191015,8890533.459740888,6892303.564622581,6035785.444659624
20191016,8589532.739799207,6658955.549635359,5831435.978738035
20191017,8687394.681185124,6734822.111581205,5897874.475829127
20191018,8632039.914639752,6691908.842483555,5860294.110632815
20191021,8578520.518337928,6650418.427135827,5823959.778765295
20191022,8595405.924578557,6663508.68163511,5835423.285390164
20191023,8508115.71579547,6595837.757288815,5776161.940272903
20191024,8444685.32017849,6546663.931691508,5733099.028429914
20191025,8599443.739114359,6666638.959884938,5838164.558713501
20191028,8650393.617075222,6706137.379982776,5872754.443920718
20191029,8758386.802205516,6789858.094628191,5946071.044986731
20191030,8690845.177242994,6737497.076631059,5900217.018487253
20191031,8663020.964350823,6715926.613782239,5881327.153222794
20191101,8699654.954412017,6744326.774630684,5906197.978465445
20191104,8806767.161825411,6827364.519476137,5978916.48353364
20191105,8802435.68805064,6824006.584626322,5975975.844877696
20191106,8758386.802205516,6789858.094628191,5946071.044986731
20191107,8819834.997959463,6837495.238175582,5987788.240834626
20191108,8846484.573895765,6858155.074624452,6005880.644768661
20191111,8802435.68805064,6824006.584626322,5975975.844877696
20191112,8821523.538583528,6838804.263625511,5988934.591497113
20191113,8985972.712405326,6966291.95961853,6100579.177756714
20191114,9030021.59825045,7000440.44961666,6130483.977647679
20191115,8992580.045282094,6971414.23311825,6105064.897740359
20191118,9010052.77000066,6984959.800817508,6116927.135030441
20191119,9047053.834110564,7013644.532415937,6142047.166938851
20191120,9057552.151903652,7021783.255865491,6149174.47757953
20191121,9039565.523516892,7007839.289116254,6136963.350957386
20191122,8765728.283179704,6795549.5096278805,5951055.178301893
20191125,8678071.000347907,6727594.0145316,5891544.6265188735
20191126,8699654.954412017,6744326.774630684,5906197.978465445
20191127,8735995.285234246,6772499.278879143,5930869.438375493
20191128,8632113.329449493,6691965.756633551,5860343.951965966
20191129,8288532.019857526,6425607.534648137,5627086.512816446
20191202,8317897.943754275,6448373.19464689,5647023.046077088
20191203,8207775.729141465,6363001.969651566,5572261.046349678
20191204,8239564.341759696,6387645.796600216,5593842.343604323
20191205,8294405.204636876,6430160.666647888,5631073.819468575
20191206,8589532.739799207,6658955.549635359,5831435.978738035
20191209,8506574.004790893,6594642.560138882,5775115.27227672
20191210,8548420.44634376,6627083.625637105,5803524.832173135
20191211,8508629.619463664,6596236.156338793,5776510.829604964
20191212,8347263.867651025,6471138.854645644,5666959.579337731
20191213,8538142.372979896,6619115.644637541,5796547.04553191
20191216,8427432.839889152,6533289.106442242,5721386.315139287
20191217,8589385.910179723,6658841.721335365,5831336.2960717315
20191218,8574849.777850835,6647572.719635983,5821467.712107714
20191219,8497030.079524448,6587243.7206392875,5768635.898967011
20191220,8415539.640710967,6524069.014142745,5713312.019168725
20191223,8437564.083633529,6541143.25914181,5728264.419114208
20191224,8428020.158367086,6533744.419642216,5721785.0458045
20191225,8323036.980436208,6452357.185146674,5650511.939397702
20191226,8333315.053800069,6460325.166146236,5657489.726038926
20191227,8538142.372979896,6619115.644637541,5796547.04553191
20191230,8705528.139191367,6748879.906630435,5910185.285117574
20191231,8684971.992463645,6732943.944631308,5896229.7118351245
20200102,8295420.112472603,6430947.46452966,5631762.840658393
20200103,7917794.97036146,6138197.077294786,5375393.034885412
20200106,7913610.554906497,6134953.148042768,5372552.234160478
20200107,8035032.013897909,6229084.007390839,5454985.29379277
20200108,7988122.514323839,6192717.853144517,5423138.4225079855
20200109,8095008.635419061,6275580.326669784,5495703.4375168225
20200110,8166951.216925461,6331353.145388714,5544545.274542002
20200113,8253355.7255305955,6398337.438890938,5603205.317581425
20200114,8129511.710223151,6302328.515239066,5519127.583845225
20200115,8164235.017419607,6329247.436926877,5542701.246001256
20200116,8126575.27832493,6300052.073658702,5517134.03947685
20200117,8130245.818197706,6302897.625634158,5519625.969937319
20200120,8009118.002396114,6208994.410444123,5437392.264741864
20200121,7893863.050390963,6119644.078414816,5359145.648283158
20200122,7895404.6771375295,6120839.2102445075,5360192.259076555
20200123,7728688.756116067,5991594.239519315,5247008.777562085
20200203,7369856.778153536,5713413.078398775,5003397.655746702
20200204,7620114.186679368,5907422.812085338,5173297.474541432
20200205,7708060.32203107,5975602.237417255,5233004.128374253
20200206,7862296.407485095,6095172.331425899,5337715.046323132
20200207,7899001.806212851,6123627.851180455,5362634.350927815
20200210,7829188.13783266,6069505.452607289,5315237.833569707
20200211,8060505.560614971,6248832.138100501,5472279.291188421
20200212,8055146.57240072,6244677.632216336,5468641.072716137
20200213,8009118.002396114,6208994.410444123,5437392.264741864
20200214,7987094.763159462,6191921.098591389,5422440.681979055
20200217,8029819.847278568,6225043.323585692,5451446.752538905
20200218,7957730.444177258,6169156.682787744,5402505.238295307
20200219,8049493.940996645,6240295.482174134,5464803.499807016
20200220,8207327.155525991,6362654.217118725,5571956.509607153
20200221,8169740.827228771,6333515.76489006,5546439.141691958
20200224,7981075.07776811,6187254.393351642,5418353.916023887
20200225,7890265.921315644,6116855.43747887,5356703.5564319
20200226,7882117.322798084,6110538.312093359,5351171.470809661
20200227,7982616.704514676,6188449.525181334,5419400.526817284
20200228,7759521.291047381,6015496.876113142,5267940.993430018
20200302,7972486.014465815,6180595.801729076,5412522.79874639
20200303,8170621.756798237,6334198.697364169,5547037.20500247
20200304,8287491.746347409,6424801.072262676,5626380.270863782
20200305,8596404.382040191,6664282.726517019,5836101.138416794
20200306,8482617.645984152,6576070.615277895,5758851.294142277
20200309,8178036.247341243,6339946.712354589,5552070.904532616
20200310,8486288.185856929,6578916.167253352,5761343.224602746
20200311,8504787.706815718,6593257.749209647,5773902.554123506
20200312,8357819.290309786,6479321.848112404,5674125.658486354
20200313,8163500.909445051,6328678.326531785,5542202.859909161
20200316,7832932.088502891,6072407.915622254,5317779.6026393855
20200317,7672162.442075324,5947772.739097298,5208633.048470872
20200318,7399734.972717929,5736575.871478984,5023681.969694914
20200319,7311715.426568772,5668339.535107559,4963925.477252885
20200320,7600073.038974014,5891886.098299351,5159691.534227275
20200323,7480560.260716445,5799234.925978516,5078554.2784344265
20200324,7752180.211301831,6009805.772162231,5262957.132509083
20200325,7929100.233169609,6146961.37737919,5383068.180703655
20200326,7817662.642632145,6060570.419404359,5307413.171923838
20200327,7895331.266340075,6120782.299205,5360142.420467347
20200330,7869637.487230646,6100863.43537681,5342698.907244069
20200331,8155939.597307134,6322816.489462347,5537069.483160597
20200401,8097210.9593427265,6277287.657855057,5497198.595793104
20200402,8405536.308655867,6516314.023793328,5706520.754472443
20200403,8367289.283181547,6486663.3722090805,5680554.839074363
20200407,8515285.450851856,6601396.027859451,5781029.475240446
20200408,8513890.6457002,6600314.718108776,5780082.5416654665
20200409,8504640.885220805,6593143.927130628,5773802.876905086
20200410,8552357.903566888,6630136.102811552,5806197.972891175
20200413,8532536.988253899,6614770.122144091,5792741.548404646
20200414,8699913.606452461,6744527.292224866,5906373.577402
20200415,8732948.465307439,6770137.260003966,5928800.951546215
20200416,8788006.563399073,6812820.539635801,5966179.908453241
20200417,9000163.768045496,6977293.443817135,6110213.48906831
20200420,9009707.171714714,6984691.87895332,6116692.508265527
20200421,8809295.69466117,6829324.741093444,5980633.105123957
20200422,9135973.74333819,7082578.866908993,6202414.916105637
20200423,9192940.522163665,7126741.833568064,6241089.676852105
20200424,9180460.686596228,7117066.956851513,6232617.113286512
20200427,9367217.755323045,7261848.641362696,6359406.535115141
20200428,9390195.33492662,7279661.796729048,6375006.019797673
20200429,9359142.56760294,7255588.427016693,6353924.288102111
20200430,9291604.633943869,7203230.270668309,6308072.767629493
20200506,9543403.66921627,7398435.136184565,6479019.19721762
20200507,9631496.62616288,7466728.383595498,6538825.528268859
20200508,9650656.844298767,7481582.164907376,6551833.405272503
20200511,9712321.914161395,7529387.43809503,6593697.837008371
20200512,9785659.30081945,7586241.5665646335,6643486.607608528
20200513,9807315.486068826,7603030.323219823,6658188.997325293
20200514,9738602.979650468,7549761.590239292,6611540.059105325
20200515,9638837.70590843,7472419.4875464095,6543809.3891897965
20200518,9882634.964258179,7661421.04975617,6709323.410374101
20200519,9881900.856283624,7660851.93936108,6708825.024282008
20200520,9917798.736239368,7688681.437681035,6733196.1041853875
20200521,10028649.040397188,7774617.107339795,6808452.404091531
20200522,9750422.118040806,7558924.26760026,6619564.075188033
20200525,10005157.585211426,7756405.574696879,6792504.049144534
20200526,9969186.294458225,7728519.165337414,6768083.130631944
20200527,9822364.699547205,7614697.0863191895,6668405.912213212
20200528,9866411.17802051,7648843.710024657,6698309.077738832
20200529,10032319.580269963,7777462.65931525,6810944.334551999
20200601,10420662.698809609,8078522.058318452,7074590.577269547
20200602,10356134.60784622,8028497.254589944,7030782.439774515
20200603,10272372.88794948,7963561.758510047,6973916.586666628
20200604,10336166.870938318,8013017.451843465,7017226.3380695665
20200605,10461038.63741014,8109823.130048464,7102001.812334699
20200608,10322292.230219228,8002261.265376243,7007806.840928997
20200609,10399006.513560234,8061733.301663265,7059888.187552784
20200610,10451201.590551103,8102197.050754244,7095323.438700644
20200611,10280888.540454319,7970163.439093104,6979697.865334914
20200612,10397685.119206034,8060708.9029521,7058991.092587015
20200615,10152713.288097,7870796.764110194,6892679.65365536
20200616,10305995.033184104,7989627.01460522,6996742.669684517
20200617,10314217.042499121,7996001.05103024,7002324.593915966
20200618,10372945.680463528,8041529.882637531,7042195.48128346
20200619,10569980.260834116,8194279.112679987,7175962.308401398
20200622,10563813.753847854,8189498.585361221,7171775.865227811
20200623,10824422.084814914,8391532.77561857,7348702.927921062
20200624,10843117.674171442,8406026.35778079,7361395.368327305
20200629,10866586.179079205,8424220.098433653,7377328.142324685
20200630,10864432.423881974,8422550.419702852,7375865.957369229
20200701,11097557.857127117,8603278.748529874,7534134.873754593
20200702,11466889.739741994,8889599.863297882,7784874.383529811
20200703,11450476.639790678,8876875.759866606,7773731.52576582
20200706,11882787.295069423,9212020.583728373,8067227.340445399
20200707,12536340.59629824,9718681.715833435,8510924.844169896
20200708,12486878.494182514,9680336.680153664,8477345.010365292
20200709,12670021.953367773,9822316.947400378,8601681.151749907
20200710,12728321.878534205,9867513.423389295,8641260.985888967
20200713,13234380.082462976,10259830.349998828,8984824.030250186
20200714,13085919.508695202,10144737.667830871,8884034.108665496
20200715,13015588.26139251,10090214.02100093,8836286.206844235
20200716,11986761.683901282,9292625.763835998,8137815.579674297
20200717,12239642.251024475,9488669.076883465,8309496.26151315
20200720,12157279.681585526,9424818.2592125,8253580.292009689
20200721,12387805.755109873,9603531.45853683,8410084.502414329
20200722,12462667.315068811,9661567.188214319,8460908.034659136
20200723,12447219.69158522,9649591.561455471,8450420.639116555
20200724,11847881.607390156,9184960.27326367,8043529.86013284
20200727,12050260.328509307,9341852.498830294,8180924.825774802
20200728,12402659.23922871,9615046.48426649,8420168.536589887
20200729,12417512.723347547,9626561.50999615,8430252.570765443
20200730,12476926.659822894,9672621.612914791,8470588.70746767
20200731,12463409.989274753,9662142.939500801,8461412.236367913
20200803,12387805.755109873,9603531.45853683,8410084.502414329
20200804,12402584.971808117,9614988.909137843,8420118.116419008
20200805,12387805.755109873,9603531.45853683,8410084.502414329
20200806,12164706.423644945,9430575.77207733,8258622.309097467
20200807,12113016.298911393,9390503.48253811,8223529.870166529
20200810,12135222.257669054,9407718.446003953,8238605.501258986
20200811,12198498.100015298,9456772.455612307,8281563.486846858
20200812,12082937.993570749,9367185.555435548,8203109.700961027
20200813,12142723.267149067,9413533.533997431,8243697.938517642
20200814,12335818.560693944,9563228.868483018,8374790.382799881
20200817,12551194.080417078,9730196.741563095,8521008.878345454
20200818,12662595.211308355,9816559.434535548,8596639.134662129
20200819,12528913.854238823,9712924.202968605,8505882.827082118
20200820,12358098.786872199,9580501.407077508,8389916.434063215
20200821,12447219.69158522,9649591.561455471,8450420.639116555
20200824,12598353.892494384,9766756.948254766,8553025.686852844
20200825,12825983.53661556,9943224.717561815,8707563.510593254
20200826,12825983.53661556,9943224.717561815,8707563.510593254
20200827,12855690.504853232,9966254.769021135,8727731.578944366
20200828,13048785.79839811,10115950.10350672,8858824.023226604
20200831,13267874.689150952,10285796.733019212,9007563.527316066
20200901,13382840.65623075,10374923.032166785,9085613.951834876
20200902,13331001.99665601,10334735.59237027,9050420.672562184
20200903,13316148.512537172,10323220.566640608,9040336.638386626
20200904,13145333.44517055,10190797.770749513,8924370.245367724
20200907,12799989.939407595,9923073.422534907,8689916.45078603
20200908,12710126.360488633,9853407.516870463,8628908.044023912
20200909,12536340.59629824,9718681.715833435,8510924.844169896
20200910,12668536.604955887,9821165.444827411,8600672.748332351
20200911,12870543.988972068,9977769.794750795,8737815.613119923
20200914,13115626.476932876,10167767.719290193,8904202.17701661
20200915,13071066.024576364,10133222.642101211,8873950.07448994
20200916,12811872.726702662,9932285.443118636,8697983.678126473
20200917,12406521.145099608,9618040.390956203,8422790.385475531
20200918,12588327.79071417,9758984.305887247,8546218.963784346
20200921,12378893.664638571,9596622.443099033,8404034.081908995
20200922,12370649.980952619,9590231.603819072,8398437.442941561
20200923,12253975.863199154,9499781.076712588,8319227.354492563
20200924,12100539.372251568,9380830.860925196,8215059.281459061
20200925,12143540.208775602,9414166.860412562,8244252.560397298
20200928,12335818.560693944,9563228.868483018,8374790.382799881
20200929,12271205.904777003,9513138.506558994,8330924.8341362085
20200930,12391519.126139583,9606410.214969246,8412605.510958219
20201009,12595754.532773588,9764741.818752076,8551260.980872123
20201012,13001328.916638426,10079159.596300455,8826605.534035701
20201013,12915104.44132858,10012314.871939776,8768067.715646595
20201014,12840837.020734396,9954739.743291473,8717647.54476881
20201015,12811130.052496722,9931709.691832153,8697479.476417696
20201016,12714582.405724281,9856862.02458936,8631933.254276577
20201019,12618034.758951845,9782014.357346568,8566387.032135459
20201020,12877970.731031487,9983527.307615625,8742857.630207703
20201021,12872994.813851677,9979669.77399619,8739479.47875889
20201022,12941098.038536543,10032466.166966682,8785714.775453817
20201023,12739313.456782145,9876034.542429244,8648723.17117888
20201026,12202137.203624412,9459593.636916073,8284034.07521987
20201027,12068455.846554883,9355958.40534913,8193277.76763986
20201028,12364114.44794033,9585164.992498022,8394000.467904316
20201029,12447219.69158522,9649591.561455471,8450420.639116555
20201030,12402807.774069898,9615161.634523787,8420269.376931641
20201102,12432440.474886978,9638134.11085446,8440387.025111876
20201103,12588327.79071417,9758984.305887247,8546218.963784346
20201104,12622342.269346306,9785353.714808168,8569311.40204637
20201105,12788107.152112527,9913861.40195118,8681849.223445585
20201106,12630066.0810881,9791341.52818759,8574555.099817658
20201109,12941617.910480702,10032869.19286722,8786067.716649963
20201110,12959664.89368509,10046859.949128758,8798319.818173263
20201111,12858289.864574028,9968269.898523824,8729496.28492509
20201112,12883837.857258428,9988075.742778841,8746840.823707046
20201113,12662595.211308355,9816559.434535548,8596639.134662129
20201116,12848635.099896785,9960785.131799545,8722941.662710978
20201117,12742804.025550073,9878740.573475715,8651092.919210136
20201118,12578301.688933956,9751211.663519725,8539412.240715845
20201119,12775407.42319092,9904016.05495232,8673227.374225484
20201120,12773699.272517253,9902691.826993408,8672067.710295293
20201123,13295427.902191395,10307157.105747733,9026269.410711724
20201124,13097059.62178433,10153373.937128117,8891597.134297164
20201125,12825092.327568429,9942533.816018034,8706958.468542721
20201126,12880867.160434661,9985772.73763291,8744824.016871937
20201127,12906935.02506322,10005981.607788464,8762521.496850038
20201130,12728767.483057773,9867858.874161186,8641563.506914236
20201201,12900250.957209742,10000799.846210117,8757983.681471037
20201202,12907751.966689754,10006614.934203595,8763076.118729694
