trade_date,nav_gross,nav_net,nav_hold
20160307,1276927.5906409638,1257286.0803639796,1462293.1172913562
20160308,1276927.5906409638,1257286.0803639796,1453807.8574231276
20160309,1276927.5906409638,1257286.0803639796,1438251.5476647092
20160310,1276927.5906409638,1257286.0803639796,1435423.1277086332
20160311,1276927.5906409638,1257286.0803639796,1436837.3376866712
20160314,1276927.5906409638,1257286.0803639796,1450979.437467052
20160315,1276927.5906409638,1257286.0803639796,1459464.69733528
20160316,1276927.5906409638,1257286.0803639796,1463707.3272693942
20160317,1276927.5906409638,1257286.0803639796,1473606.7971156607
20160318,1276927.5906409638,1257286.0803639796,1490577.3168521172
20160321,1276927.5906409638,1257286.0803639796,1527346.7762811072
20160322,1276927.5906409638,1257286.0803639796,1516033.0964568027
20160323,1276927.5906409638,1257286.0803639796,1513204.6765007263
20160324,1276927.5906409638,1257286.0803639796,1487748.8968960415
20160325,1276927.5906409638,1257286.0803639796,1497648.3667423078
20160328,1276927.5906409638,1257286.0803639796,1482092.056983889
20160329,1276927.5906409638,1257286.0803639796,1475021.0070936987
20160330,1276927.5906409638,1257286.0803639796,1513204.6765007263
20160331,1276927.5906409638,1257286.0803639796,1504719.4166324981
20160401,1276927.5906409638,1257286.0803639796,1507547.8365885743
20160405,1276927.5906409638,1257286.0803639796,1513204.6765007263
20160406,1276927.5906409638,1257286.0803639796,1516033.0964568027
20160407,1276927.5906409638,1257286.0803639796,1497648.3667423078
20160408,1276927.5906409638,1257286.0803639796,1494819.9467862318
20160411,1276927.5906409638,1257286.0803639796,1516033.0964568027
20160412,1276927.5906409638,1257286.0803639796,1508962.0465666123
20160413,1276927.5906409638,1257286.0803639796,1528760.9862591452
20160414,1276927.5906409638,1257286.0803639796,1533003.6161932594
20160415,1276927.5906409638,1257286.0803639796,1538660.4561054118
20160418,1276927.5906409638,1257286.0803639796,1517447.3064348407
20160419,1276927.5906409638,1257286.0803639796,1523104.1463469928
20160420,1276927.5906409638,1257286.0803639796,1487748.8968960415
20160421,1276927.5906409638,1257286.0803639796,1486334.6869180033
20160422,1276927.5906409638,1257286.0803639796,1491991.5268301556
20160425,1276927.5906409638,1257286.0803639796,1484920.4769399653
20160426,1276927.5906409638,1257286.0803639796,1497648.3667423078
20160427,1276927.5906409638,1257286.0803639796,1494819.9467862318
20160428,1276927.5906409638,1257286.0803639796,1507547.8365885743
20160429,1276927.5906409638,1257286.0803639796,1494819.9467862318
20160503,1276927.5906409638,1257286.0803639796,1510376.2565446503
20160504,1276927.5906409638,1257286.0803639796,1516033.0964568027
20160505,1276927.5906409638,1257286.0803639796,1516033.0964568027
20160506,1276927.5906409638,1257286.0803639796,1487748.8968960415
20160509,1276927.5906409638,1257286.0803639796,1463707.3272693942
20160510,1276927.5906409638,1257286.0803639796,1453807.8574231276
20160511,1276927.5906409638,1257286.0803639796,1466535.7472254704
20160512,1276927.5906409638,1257286.0803639796,1467949.9572035086
20160513,1276927.5906409638,1257286.0803639796,1463707.3272693942
20160516,1276927.5906409638,1257286.0803639796,1465121.5372474324
20160517,1276927.5906409638,1257286.0803639796,1456636.277379204
20160518,1276927.5906409638,1257286.0803639796,1456636.277379204
20160519,1276927.5906409638,1257286.0803639796,1449565.2274890137
20160520,1276927.5906409638,1257286.0803639796,1456636.277379204
20160523,1276927.5906409638,1257286.0803639796,1453807.8574231276
20160524,1276927.5906409638,1257286.0803639796,1443908.3875768615
20160525,1276927.5906409638,1257286.0803639796,1446736.8075329375
20160526,1276927.5906409638,1257286.0803639796,1445322.5975548995
20160527,1276927.5906409638,1257286.0803639796,1452393.6474450896
20160530,1276927.5906409638,1257286.0803639796,1453807.8574231276
20160531,1276927.5906409638,1257286.0803639796,1491991.5268301556
20160601,1276927.5906409638,1257286.0803639796,1482092.056983889
20160602,1276927.5906409638,1257286.0803639796,1479263.6370278131
20160603,1276927.5906409638,1257286.0803639796,1484920.4769399653
20160606,1276927.5906409638,1257286.0803639796,1486334.6869180033
20160607,1276927.5906409638,1257286.0803639796,1487748.8968960415
20160608,1276927.5906409638,1257286.0803639796,1484920.4769399653
20160613,1276927.5906409638,1257286.0803639796,1460878.9073133182
20160614,1276927.5906409638,1257286.0803639796,1470778.3771595848
20160615,1276927.5906409638,1257286.0803639796,1476435.2170717367
20160616,1276927.5906409638,1257286.0803639796,1476433.0791633113
20160617,1276927.5906409638,1257286.0803639796,1478155.8715544003
20160620,1276927.5906409638,1257286.0803639796,1481601.4563365784
20160621,1276927.5906409638,1257286.0803639796,1483324.2487276674
20160622,1276927.5906409638,1257286.0803639796,1503997.757420736
20160623,1276927.5906409638,1257286.0803639796,1491938.2106831127
20160624,1276927.5906409638,1257286.0803639796,1476433.0791633113
20160627,1276927.5906409638,1257286.0803639796,1483324.2487276674
20160628,1276927.5906409638,1257286.0803639796,1486769.8335098457
20160629,1276927.5906409638,1257286.0803639796,1497106.5878563798
20160630,1276927.5906409638,1257286.0803639796,1498829.3802474686
20160701,1276927.5906409638,1257286.0803639796,1500552.172638558
20160704,1276927.5906409638,1257286.0803639796,1517780.0965494486
20160705,1276927.5906409638,1257286.0803639796,1517780.0965494486
20160706,1276927.5906409638,1257286.0803639796,1514334.51176727
20160707,1276927.5906409638,1257286.0803639796,1512611.7193761813
20160708,1276927.5906409638,1257286.0803639796,1505720.5498118252
20160711,1276927.5906409638,1257286.0803639796,1507443.342202914
20160712,1276927.5906409638,1257286.0803639796,1529839.6432870717
20160713,1276927.5906409638,1257286.0803639796,1548790.3595890512
20160714,1276927.5906409638,1257286.0803639796,1540176.3976336059
20160715,1276927.5906409638,1257286.0803639796,1548790.3595890512
20160718,1276927.5906409638,1257286.0803639796,1557404.321544496
20160719,1276927.5906409638,1257286.0803639796,1545344.7748068732
20160720,1276927.5906409638,1257286.0803639796,1543621.9824157842
20160721,1276927.5906409638,1257286.0803639796,1548790.3595890512
20160722,1276927.5906409638,1257286.0803639796,1540176.3976336059
20160725,1276927.5906409638,1257286.0803639796,1547067.5671979622
20160726,1276927.5906409638,1257286.0803639796,1569463.8682821195
20160727,1276927.5906409638,1257286.0803639796,1552235.9443712293
20160728,1276927.5906409638,1257286.0803639796,1564295.4911088527
20160729,1276927.5906409638,1257286.0803639796,1584968.999801921
20160801,1276927.5906409638,1257286.0803639796,1598751.3389306332
20160802,1276927.5906409638,1257286.0803639796,1593582.9617573663
20160803,1276927.5906409638,1257286.0803639796,1581523.415019743
20160804,1276927.5906409638,1257286.0803639796,1548790.3595890512
20160805,1276927.5906409638,1257286.0803639796,1557404.321544496
20160808,1276927.5906409638,1257286.0803639796,1569463.8682821195
20160809,1276927.5906409638,1257286.0803639796,1576355.037846476
20160810,1276927.5906409638,1257286.0803639796,1574632.2454553868
20160811,1276927.5906409638,1257286.0803639796,1588414.5845840992
20160812,1276927.5906409638,1257286.0803639796,1636652.7715345924
20160815,1276927.5906409638,1257286.0803639796,1667663.0345741953
20160816,1276927.5906409638,1257286.0803639796,1640098.3563167704
20160817,1280951.5221240763,1259610.2451297713,1645266.7334900377
20160818,1274244.9696522225,1253015.4270924425,1636652.7715345924
20160819,1275586.2801465932,1254334.3906999084,1638375.5639256814
20160822,1260831.864708515,1239825.7910177854,1619424.847623702
20160823,1260831.864708515,1239825.7910177854,1619424.847623702
20160824,1264855.7961916272,1243782.6818401825,1624593.2247969692
20160825,1266197.1066859977,1245101.6454476481,1626316.017188058
20160826,1267538.4171803687,1246420.609055114,1628038.8095791473
20160829,1263514.4856972564,1242463.7182327167,1622870.43240588
20160830,1270221.0381691102,1249058.5362700454,1631484.3943613253
20160831,1272903.6591578517,1251696.463484977,1634929.9791435034
20160901,1267538.4171803687,1246420.609055114,1628038.8095791473
20160902,1267538.4171803687,1246420.609055114,1628038.8095791473
20160905,1263514.4856972564,1242463.7182327167,1622870.43240588
20160906,1262173.1752028856,1241144.754625251,1621147.6400147912
20160907,1260831.864708515,1239825.7910177854,1619424.847623702
20160908,1260831.864708515,1239825.7910177854,1619424.847623702
20160909,1258149.2437197734,1237187.863802854,1615979.2628415239
20160912,1228640.4128436164,1208170.6644386079,1578077.8302375649
20160913,1232664.3443267287,1212127.555261005,1583246.207410832
20160914,1215227.307899909,1194981.0283639506,1560849.9063266746
20160919,1223275.1708661334,1202894.810008745,1571186.6606732085
20160920,1217909.9288886506,1197618.955578882,1564295.4911088527
20160921,1217909.9288886506,1197618.955578882,1564295.4911088527
20160922,1228640.4128436164,1208170.6644386079,1578077.8302375649
20160923,1227299.102349246,1206851.7008311423,1576355.037846476
20160926,1212544.6869111673,1192343.1011490189,1557404.321544496
20160927,1215227.307899909,1194981.0283639506,1560849.9063266746
20160928,1213885.9974055383,1193662.064756485,1559127.1139355856
20160929,1215227.307899909,1194981.0283639506,1560849.9063266746
20160930,1216568.6183942796,1196299.9919714162,1562572.6987177634
20161010,1223275.1708661334,1202894.810008745,1571186.6606732085
20161011,1227299.102349246,1206851.7008311423,1576355.037846476
20161012,1224616.4813605044,1204213.7736162108,1572909.453064298
20161013,1216568.6183942796,1196299.9919714162,1562572.6987177634
20161014,1219251.2393830211,1198937.9191863476,1566018.2834999415
20161017,1213885.9974055383,1193662.064756485,1559127.1139355856
20161018,1219251.2393830211,1198937.9191863476,1566018.2834999415
20161019,1217909.9288886506,1197618.955578882,1564295.4911088527
20161020,1216568.6183942796,1196299.9919714162,1562572.6987177634
20161021,1224616.4813605044,1204213.7736162108,1572909.453064298
20161024,1239370.8967985827,1218722.3732983337,1591860.1693662773
20161025,1235346.9653154705,1214765.4824759366,1586691.7921930102
20161026,1227299.102349246,1206851.7008311423,1576355.037846476
20161027,1228640.4128436164,1208170.6644386079,1578077.8302375649
20161028,1229981.7233379874,1209489.6280460735,1579800.622628654
20161031,1227299.102349246,1206851.7008311423,1576355.037846476
20161101,1225957.7918548752,1205532.7372236764,1574632.2454553868
20161102,1216568.6183942796,1196299.9919714162,1562572.6987177634
20161103,1224616.4813605044,1204213.7736162108,1572909.453064298
20161104,1221933.8603717627,1201575.846401279,1569463.8682821195
20161107,1223275.1708661334,1202894.810008745,1571186.6606732085
20161108,1227299.102349246,1206851.7008311423,1576355.037846476
20161109,1216568.6183942796,1196299.9919714162,1562572.6987177634
20161110,1225957.7918548752,1205532.7372236764,1574632.2454553868
20161111,1231323.033832358,1210808.5916535393,1581523.415019743
20161114,1236688.2758098412,1216084.4460834023,1588414.5845840992
20161115,1238029.586304212,1217403.4096908679,1590137.3769751883
20161116,1238029.586304212,1217403.4096908679,1590137.3769751883
20161117,1235346.9653154705,1214765.4824759366,1586691.7921930102
20161118,1231323.033832358,1210808.5916535393,1581523.415019743
20161121,1239370.8967985827,1218722.3732983337,1591860.1693662773
20161122,1255466.6227310318,1234549.9365879223,1612533.6780593458
20161123,1267538.4171803687,1246420.609055114,1628038.8095791473
20161124,1270221.0381691102,1249058.5362700454,1631484.3943613253
20161125,1290340.6955846716,1268842.9903820313,1657326.280227661
20161128,1291682.0060790426,1270161.9539894972,1659049.0726187502
20161129,1290340.6955846716,1268842.9903820313,1657326.280227661
20161130,1280951.5221240763,1259610.2451297713,1645266.7334900377
20161201,1287658.07459593,1266205.0631670998,1653880.6954454829
20161202,1280951.5221240763,1259610.2451297713,1645266.7334900377
20161205,1268879.7276747397,1247739.5726625798,1629761.6019702365
20161206,1272903.6591578517,1251696.463484977,1634929.9791435034
20161207,1271562.348663481,1250377.4998775113,1633207.1867524146
20161208,1276927.5906409638,1255653.354307374,1640098.3563167704
20161209,1294364.6270677838,1272799.8812044286,1662494.6574009282
20161212,1274244.9696522225,1253015.4270924425,1636652.7715345924
20161213,1263514.4856972564,1242463.7182327167,1622870.43240588
20161214,1260831.864708515,1239825.7910177854,1619424.847623702
20161215,1240712.2072929535,1220041.3369057993,1593582.9617573663
20161216,1240712.2072929535,1220041.3369057993,1593582.9617573663
20161219,1234005.6548210995,1213446.5188684706,1584968.999801921
20161220,1221933.8603717627,1201575.846401279,1569463.8682821195
20161221,1228640.4128436164,1208170.6644386079,1578077.8302375649
20161222,1225957.7918548752,1205532.7372236764,1574632.2454553868
20161223,1217909.9288886506,1197618.955578882,1564295.4911088527
20161226,1223275.1708661334,1202894.810008745,1571186.6606732085
20161227,1217909.9288886506,1197618.955578882,1564295.4911088527
20161228,1215227.307899909,1194981.0283639506,1560849.9063266746
20161229,1216568.6183942796,1194147.6090258614,1564295.4911088527
20161230,1216568.6183942796,1194147.6090258614,1567741.0758910307
20170103,1216568.6183942796,1194147.6090258614,1578077.8302375649
20170104,1216568.6183942796,1194147.6090258614,1578077.8302375649
20170105,1216568.6183942796,1194147.6090258614,1579800.622628654
20170106,1216568.6183942796,1194147.6090258614,1572909.453064298
20170109,1216568.6183942796,1194147.6090258614,1576355.037846476
20170110,1216568.6183942796,1194147.6090258614,1576355.037846476
20170111,1216568.6183942796,1194147.6090258614,1574632.2454553868
20170112,1216568.6183942796,1194147.6090258614,1576355.037846476
20170113,1216568.6183942796,1194147.6090258614,1578077.8302375649
20170116,1216568.6183942796,1194147.6090258614,1574632.2454553868
20170117,1216568.6183942796,1194147.6090258614,1576355.037846476
20170118,1216568.6183942796,1194147.6090258614,1579800.622628654
20170119,1216568.6183942796,1194147.6090258614,1581523.415019743
20170120,1216568.6183942796,1194147.6090258614,1588414.5845840992
20170123,1216568.6183942796,1194147.6090258614,1588414.5845840992
20170124,1216568.6183942796,1194147.6090258614,1597028.5465395444
20170125,1216568.6183942796,1194147.6090258614,1595305.7541484553
20170126,1216568.6183942796,1194147.6090258614,1607365.3008860785
20170203,1216568.6183942796,1194147.6090258614,1595305.7541484553
20170206,1216568.6183942796,1194147.6090258614,1603919.7161039007
20170207,1216568.6183942796,1194147.6090258614,1602196.9237128117
20170208,1216568.6183942796,1194147.6090258614,1602196.9237128117
20170209,1216568.6183942796,1194147.6090258614,1603919.7161039007
20170210,1216568.6183942796,1194147.6090258614,1607365.3008860785
20170213,1216568.6183942796,1194147.6090258614,1621147.6400147912
20170214,1216568.6183942796,1194147.6090258614,1619424.847623702
20170215,1216568.6183942796,1194147.6090258614,1628038.8095791473
20170216,1216568.6183942796,1194147.6090258614,1629761.6019702365
20170217,1216568.6183942796,1194147.6090258614,1617702.055232613
20170220,1216568.6183942796,1194147.6090258614,1646989.5258811268
20170221,1216568.6183942796,1194147.6090258614,1648712.3182722158
20170222,1216568.6183942796,1194147.6090258614,1648712.3182722158
20170223,1216568.6183942796,1194147.6090258614,1638375.5639256814
20170224,1216568.6183942796,1194147.6090258614,1636652.7715345924
20170227,1216568.6183942796,1194147.6090258614,1624593.2247969692
20170228,1216568.6183942796,1194147.6090258614,1633207.1867524146
20170301,1216568.6183942796,1194147.6090258614,1634929.9791435034
20170302,1216568.6183942796,1194147.6090258614,1624593.2247969692
20170303,1216568.6183942796,1194147.6090258614,1619424.847623702
20170306,1216568.6183942796,1194147.6090258614,1628038.8095791473
20170307,1216568.6183942796,1194147.6090258614,1628038.8095791473
20170308,1216568.6183942796,1194147.6090258614,1622870.43240588
20170309,1216568.6183942796,1194147.6090258614,1615979.2628415239
20170310,1216568.6183942796,1194147.6090258614,1619424.847623702
20170313,1216568.6183942796,1194147.6090258614,1626316.017188058
20170314,1216568.6183942796,1194147.6090258614,1626316.017188058
20170315,1216568.6183942796,1194147.6090258614,1633207.1867524146
20170316,1216568.6183942796,1194147.6090258614,1640098.3563167704
20170317,1216568.6183942796,1194147.6090258614,1603919.7161039007
20170320,1216568.6183942796,1194147.6090258614,1593582.9617573663
20170321,1216568.6183942796,1194147.6090258614,1591860.1693662773
20170322,1216568.6183942796,1194147.6090258614,1578077.8302375649
20170323,1216568.6183942796,1194147.6090258614,1584968.999801921
20170324,1216568.6183942796,1194147.6090258614,1583246.207410832
20170327,1216568.6183942796,1194147.6090258614,1574632.2454553868
20170328,1216568.6183942796,1194147.6090258614,1571186.6606732085
20170329,1216568.6183942796,1194147.6090258614,1569463.8682821195
20170330,1216568.6183942796,1194147.6090258614,1564295.4911088527
20170331,1216568.6183942796,1194147.6090258614,1579800.622628654
20170405,1216568.6183942796,1194147.6090258614,1586691.7921930102
20170406,1216568.6183942796,1194147.6090258614,1584968.999801921
20170407,1216568.6183942796,1194147.6090258614,1584968.999801921
20170410,1216568.6183942796,1194147.6090258614,1581523.415019743
20170411,1216568.6183942796,1194147.6090258614,1576355.037846476
20170412,1216568.6183942796,1194147.6090258614,1571186.6606732085
20170413,1216568.6183942796,1194147.6090258614,1571186.6606732085
20170414,1216568.6183942796,1194147.6090258614,1564295.4911088527
20170417,1216568.6183942796,1194147.6090258614,1567741.0758910307
20170418,1216568.6183942796,1194147.6090258614,1559127.1139355856
20170419,1216568.6183942796,1194147.6090258614,1535008.0204603388
20170420,1216568.6183942796,1194147.6090258614,1536730.8128514278
20170421,1216568.6183942796,1194147.6090258614,1545344.7748068732
20170424,1216568.6183942796,1194147.6090258614,1538453.6052425168
20170425,1216568.6183942796,1194147.6090258614,1550513.1519801402
20170426,1216568.6183942796,1194147.6090258614,1548790.3595890512
20170427,1216568.6183942796,1194147.6090258614,1545344.7748068732
20170428,1216568.6183942796,1194147.6090258614,1548790.3595890512
20170502,1216568.6183942796,1194147.6090258614,1540176.3976336059
20170503,1216568.6183942796,1194147.6090258614,1535008.0204603388
20170504,1216568.6183942796,1194147.6090258614,1505720.5498118252
20170505,1216568.6183942796,1194147.6090258614,1486769.8335098457
20170508,1216568.6183942796,1194147.6090258614,1476433.0791633113
20170509,1216568.6183942796,1194147.6090258614,1488492.6259009347
20170510,1216568.6183942796,1194147.6090258614,1493661.0030742018
20170511,1216568.6183942796,1194147.6090258614,1498829.3802474686
20170512,1216568.6183942796,1194147.6090258614,1533285.2280692498
20170515,1216568.6183942796,1194147.6090258614,1526394.0585048934
20170516,1216568.6183942796,1194147.6090258614,1522948.4737227154
20170517,1216568.6183942796,1194147.6090258614,1510888.926985092
20170518,1216568.6183942796,1194147.6090258614,1503997.757420736
20170519,1216568.6183942796,1194147.6090258614,1497106.5878563798
20170522,1216568.6183942796,1194147.6090258614,1495383.7954652905
20170523,1216568.6183942796,1194147.6090258614,1514334.51176727
20170524,1216568.6183942796,1194147.6090258614,1517780.0965494486
20170525,1216568.6183942796,1194147.6090258614,1567741.0758910307
20170526,1216568.6183942796,1194147.6090258614,1567741.0758910307
20170531,1216568.6183942796,1194147.6090258614,1584968.999801921
20170601,1216568.6183942796,1194147.6090258614,1583246.207410832
20170602,1216568.6183942796,1194147.6090258614,1579800.622628654
20170605,1216568.6183942796,1194147.6090258614,1555681.5291534073
20170606,1216568.6183942796,1194147.6090258614,1557404.321544496
20170607,1216568.6183942796,1194147.6090258614,1572909.453064298
20170608,1216568.6183942796,1194147.6090258614,1572909.453064298
20170609,1216568.6183942796,1194147.6090258614,1576355.037846476
20170612,1216568.6183942796,1194147.6090258614,1569463.8682821195
20170613,1216568.6183942796,1194147.6090258614,1571186.6606732085
20170614,1216568.6183942796,1194147.6090258614,1564295.4911088527
20170615,1216568.6183942796,1194147.6090258614,1557404.321544496
20170616,1216568.6183942796,1194147.6090258614,1553958.7367623183
20170619,1216568.6183942796,1194147.6090258614,1572909.453064298
20170620,1216568.6183942796,1194147.6090258614,1571186.6606732085
20170621,1216568.6183942796,1194147.6090258614,1576355.037846476
20170622,1216568.6183942796,1194147.6090258614,1593582.9617573663
20170623,1216568.6183942796,1194147.6090258614,1593582.9617573663
20170626,1216568.6183942796,1194147.6090258614,1602196.9237128117
20170627,1216568.6183942796,1194147.6090258614,1612533.6780593458
20170628,1216568.6183942796,1194147.6090258614,1624593.2247969692
20170629,1216568.6183942796,1194147.6090258614,1624593.2247969692
20170630,1216568.6183942796,1194147.6090258614,1617702.055232613
20170703,1216568.6183942796,1194147.6090258614,1619424.847623702
20170704,1216568.6183942796,1194147.6090258614,1609088.0932771678
20170705,1216568.6183942796,1194147.6090258614,1614256.4704504346
20170706,1216568.6183942796,1194147.6090258614,1619424.847623702
20170707,1216568.6183942796,1194147.6090258614,1631484.3943613253
20170710,1216568.6183942796,1194147.6090258614,1652157.9030543938
20170711,1216568.6183942796,1194147.6090258614,1765862.2008662706
20170712,1216568.6183942796,1194147.6090258614,1781367.332386072
20170713,1216568.6183942796,1194147.6090258614,1877843.7062870588
20170714,1216568.6183942796,1194147.6090258614,1877843.7062870588
20170717,1216568.6183942796,1194147.6090258614,1862338.5747672573
20170718,1216568.6183942796,1194147.6090258614,1903685.5921533946
20170719,1227638.396541634,1203448.5302252658,1910576.7617177505
20170720,1214354.6627648086,1190426.5443256237,1889903.253024682
20170721,1223346.915823234,1199241.6105186178,1903897.9193509487
20170724,1230087.1192161993,1205849.0023121084,1914387.7150498515
20170725,1235703.9553770039,1211355.1621400176,1923129.2114656041
20170726,1206496.4073408202,1182723.1310348902,1877673.4301036901
20170727,1189645.8988584066,1166204.6515511626,1851448.9408564318
20170728,1206496.4073408202,1182723.1310348902,1877673.4301036901
20170731,1198632.8367156938,1175014.5072758172,1865435.335121636
20170801,1240197.4243056474,1215760.090002345,1930122.4085982062
20170802,1252554.4638594177,1227873.6416237454,1949353.7007128627
20170803,1236827.3226091648,1212456.3941055997,1924877.510748755
20170804,1254801.1983237395,1230076.105554909,1952850.2992791638
20170807,1235703.9553770039,1211355.1621400176,1923129.2114656041
20170808,1241320.7915378085,1216861.321967927,1931870.707881357
20170809,1205373.0401086593,1181621.8990693083,1875925.1308205398
20170810,1193016.0005548892,1169508.347447908,1856693.8387058834
20170811,1125613.9666252343,1103434.4295129979,1751795.8817168504
20170814,1148081.3112684528,1125459.068824635,1786761.8673798617
20170815,1158191.6163579011,1135370.1565148714,1802496.5609282167
20170816,1161561.7180543838,1138673.8524116168,1807741.458777668
20170817,1170548.6559116708,1147483.7081362712,1821727.8530428724
20170818,1172795.3903759927,1149686.172067435,1825224.4516091733
20170821,1175042.1248403147,1151888.6359985988,1828721.0501754747
20170822,1196386.1022513718,1172812.0433446537,1861938.736555335
20170823,1224470.283055395,1200342.8424841994,1905646.2186340988
20170824,1227840.3847518775,1203646.5383809449,1910891.1164835503
20170825,1248060.9949307737,1223468.713761418,1942360.50358026
20170828,1275021.808502636,1249898.280935382,1984319.6863758736
20170829,1310969.5599317849,1285137.7038340007,2040265.263436691
20170830,1284008.7463599232,1258708.1366600366,1998306.0806410778
20170831,1267158.2378775096,1242189.6571763093,1972081.5913938198
20170901,1259294.6672523832,1234481.0334172363,1959843.496411766
20170904,1316586.3960925897,1290643.86366191,2049006.7598524438
20170905,1307599.4582353025,1281834.0079372553,2035020.3655872396
20170906,1314339.6616282677,1288441.3997307462,2045510.161286143
20170907,1285132.113592084,1259809.3686256183,2000054.3799242282
20170908,1290748.9497528886,1265315.5284535275,2008795.876339981
20170911,1278391.9101991188,1253201.9768321277,1989564.5842253254
20170912,1296365.7859136933,1270821.688281437,2017537.372755734
20170913,1284008.7463599232,1258708.1366600366,1998306.0806410778
20170914,1271651.706806153,1246594.5850386366,1979074.7885264219
20170915,1268281.6051096702,1243290.889141891,1973829.8906769701
20170918,1263788.1361810267,1238885.9612795636,1966836.693544368
20170919,1250307.729395096,1225671.1776925817,1945857.1021465617
20170920,1268281.6051096702,1243290.889141891,1973829.8906769701
20170921,1287378.848056406,1262011.8325567823,2003550.9784905296
20170922,1285132.113592084,1259809.3686256183,2000054.3799242282
20170925,1268281.6051096702,1243290.889141891,1973829.8906769701
20170926,1241320.7915378085,1216861.321967927,1931870.707881357
20170927,1227840.3847518775,1203646.5383809449,1910891.1164835503
20170928,1222223.548591073,1198140.378553036,1902149.6200677978
20170929,1248060.9949307737,1223468.713761418,1942360.50358026
20171009,1269404.9723418313,1244392.1211074728,1975578.189960121
20171010,1288502.215288567,1263113.0645223642,2005299.2777736804
20171011,1295242.4186815321,1269720.4563158548,2015789.0734725832
20171012,1297489.1531458541,1271922.9202470188,2019285.6720388846
20171013,1276145.1757347968,1250999.512900964,1986067.985659024
20171016,1301982.6220744979,1276327.848109346,2026278.8691714867
20171017,1292995.6842172104,1267517.9923846913,2012292.4749062823
20171018,1313216.2943961069,1287340.1677651643,2043761.862002992
20171019,1306476.0910031414,1280732.7759716734,2033272.0663040888
20171020,1289625.5825207278,1264214.2964879458,2007047.5770568307
20171023,1257047.9327880612,1232278.5694860728,1956346.8978454648
20171024,1279515.2774312794,1254303.2087977093,1991312.8835084757
20171025,1266034.8706453484,1241088.4252107274,1970333.292110669
20171026,1255924.5655559003,1231177.3375204906,1954598.5985623142
20171027,1298612.520378015,1273024.1522126005,2021033.971322035
20171030,1298612.520378015,1273024.1522126005,2021033.971322035
20171031,1296365.7859136933,1270821.688281437,2017537.372755734
20171101,1280638.6446634405,1255404.4407632912,1993061.1827916265
20171102,1296365.7859136933,1270821.688281437,2017537.372755734
20171103,1279515.2774312794,1254303.2087977093,1991312.8835084757
20171106,1267158.2378775096,1242189.6571763093,1972081.5913938198
20171107,1339053.740735808,1312668.5029735465,2083972.7455154548
20171108,1362644.452611187,1335794.3742507652,2120687.0304616163
20171109,1385111.7972544055,1357819.0135624018,2155653.0161246276
20171110,1381741.6955579226,1354515.3176656563,2150408.118275176
20171113,1449143.7294875772,1420589.2356005663,2255306.0752642085
20171114,1454760.5656483818,1426095.3954284755,2264047.5716799614
20171115,1449143.7294875772,1420589.2356005663,2255306.0752642085
20171116,1471611.0741307954,1442613.874912203,2290272.0609272197
20171117,1480598.0119880827,1451423.7306368575,2304258.455192424
20171120,1600798.3058293005,1569255.5509541142,2491326.478489533
20171121,1623265.6504725188,1591280.1902657505,2526292.464152544
20171122,1696284.520562978,1662860.2680285699,2639931.9175573294
20171123,1612031.9781509095,1580267.8706099323,2508809.4713210384
20171124,1635622.6900262889,1603393.741887151,2545523.7562672
20171127,1564850.5544001514,1534016.1280554952,2435380.9014287153
20171128,1539013.1080604503,1508687.792847113,2395170.0179162524
20171129,1552493.5148463813,1521902.5764340952,2416149.6093140594
20171130,1503065.356631301,1473448.3699484945,2339224.440855435
20171201,1460377.4018091864,1431601.5552563847,2272789.0680957143
20171204,1494078.4187740139,1464638.5142238396,2325238.0465902304
20171205,1494078.4187740139,1464638.5142238396,2325238.0465902304
20171206,1469364.3396664737,1440411.4109810393,2286775.4623609185
20171207,1441280.1588624509,1412880.6118414935,2243067.980282155
20171208,1470487.7068986348,1441512.6429466212,2288523.761644069
20171211,1516545.763417232,1486663.1535354764,2360204.0322532416
20171212,1462624.1362735084,1433804.0191875484,2276285.6666620155
20171213,1474981.1758272783,1445917.5708089485,2295516.9587766714
20171214,1460377.4018091864,1431601.5552563847,2272789.0680957143
20171215,1428923.1193086808,1400767.0602200932,2223836.688167499
20171218,1432293.2210051636,1404070.756116839,2229081.5860169507
20171219,1491831.684309692,1462436.050292676,2321741.4480239297
20171220,1489584.9498453701,1460233.5863615123,2318244.8494576286
20171221,1521039.2323458756,1491068.0813978037,2367197.2293858435
20171222,1518792.4978815538,1488865.61746664,2363700.630819543
20171225,1488461.5826132093,1459132.3543959304,2316496.550174478
20171226,1534519.6391318066,1504282.8649847857,2388176.8207836505
20171227,1492955.0515418528,1463537.2822582577,2323489.74730708
20171228,1483968.1136845658,1454727.4265336033,2309503.353041876
20171229,1494078.4187740139,1464638.5142238396,2325238.0465902304
20180102,1539013.1080604503,1508687.792847113,2395170.0179162524
20180103,1497448.5204704965,1467942.2101205853,2330482.944439682
20180104,1488461.5826132093,1459132.3543959304,2316496.550174478
20180105,1494078.4187740139,1464638.5142238396,2325238.0465902304
20180108,1455883.932880543,1427196.6273940576,2265795.870963112
20180109,1469364.3396664737,1440411.4109810393,2286775.4623609185
20180110,1513175.6617207495,1483359.457638731,2354959.1344037903
20180111,1505312.091095623,1475650.833879658,2342721.0394217363
20180112,1522162.5995780367,1492169.3133633856,2368945.5286689945
