date,strat_nav,bench_nav
20180820,0.7728126672998518,0.6851785979145544
20180821,0.7793904382734449,0.6945521226369076
20180822,0.7674808227101535,0.687864092385188
20180823,0.776525829961773,0.6899645774896982
20180824,0.7741668590809593,0.6881268901383042
20180827,0.794934346760741,0.7036833376309721
20180828,0.7950411882672218,0.7045487929839565
20180829,0.7912141083587506,0.7007408045721673
20180830,0.7757315053031519,0.6917415132560869
20180831,0.767949740993703,0.685840676260435
20180903,0.7627910438700685,0.6848004093211101
20180904,0.7695498888392572,0.6920727376861123
20180905,0.758858770529534,0.6809128240707631
20180906,0.7566139667164598,0.6762127943910444
20180907,0.7538268835558128,0.6786291889202791
20180910,0.7380065145138608,0.6672208046379969
20180911,0.738844884007343,0.6662963636872222
20180912,0.7373046880449708,0.6646407941410541
20180913,0.7484681234565599,0.670773696078093
20180914,0.7394656601703224,0.6675572325910206
20180917,0.7320122057337904,0.6578573717310943
20180918,0.7425259550184358,0.6699061563611557
20180919,0.7524738745525484,0.6780408670936408
20180920,0.7516023462634865,0.6772351867042847
20180921,0.7591670039202588,0.6901221491618812
20180925,0.7590527045887641,0.6867960384715194
20180926,0.7655074572060407,0.6915121005381447
20180927,0.7529439883226542,0.6837581579776534
20180928,0.7575086291009541,0.69033981557103
20181008,0.726473215817556,0.6657424281437886
20181009,0.7268790638800258,0.6664784515793205
20181010,0.7252553821865773,0.6670390716283169
20181011,0.6816286877587416,0.6254140651391658
20181012,0.6825396565542136,0.6267510130772305
20181015,0.6702992930364043,0.6168403019086922
20181016,0.6550550773231903,0.6061816713146528
20181017,0.6559886703006459,0.6094050515242498
20181018,0.6361401493321774,0.5915235487467478
20181019,0.6476956073451642,0.6052818491683581
20181022,0.6798079814599626,0.6335993608772217
20181023,0.665316540401559,0.6219923978963317
20181024,0.6615421650250946,0.6214797256997788
20181025,0.6563121896351183,0.6187824962336493
20181026,0.6549135374468562,0.6192648861145369
20181029,0.6457215904991459,0.6057783811696277
20181030,0.650992528762198,0.6111934717879135
20181031,0.6641491024260113,0.6213030746615152
20181101,0.6699463186433444,0.6250919343329913
20181102,0.6986287906053262,0.6452012528431026
20181105,0.6965075869021965,0.6460228200978926
20181106,0.6949719957163397,0.6443394514012942
20181107,0.6902442629295744,0.6410953301718203
20181108,0.685807781535509,0.6388722757726509
20181109,0.6814977830602411,0.6351847750759734
20181112,0.6974171447111195,0.6492348086801735
20181113,0.7074000564646159,0.6594292828901751
20181114,0.7027923851264888,0.6567026639956651
20181115,0.71741844796604,0.6659804546919925
20181116,0.7221440907217381,0.6708926141412642
20181119,0.734223409993851,0.6748665660328385
20181120,0.7128830689530634,0.6577893808264748
20181121,0.7157918139971994,0.6607637879648067
20181122,0.7115467047237851,0.6596496322458374
20181123,0.6880554743438536,0.6368568205126341
20181126,0.686824581082512,0.6354092825701791
20181127,0.6876935985545465,0.6375523402085304
20181128,0.6979529468906432,0.6452788147871042
20181129,0.6821965599800098,0.6328422106125362
20181130,0.6890748022306821,0.6376040755993337
20181203,0.7129794538496581,0.6570339296664542
20181204,0.7159899438787635,0.6609783885068923
20181205,0.7088212393845863,0.6569928018714434
20181206,0.6922431037577216,0.6450922874570142
20181207,0.6944361795165649,0.6468799666100037
20181210,0.6866769423945043,0.6395868663099668
20181211,0.6907954219065469,0.6438561448950758
20181212,0.6923000206797972,0.6453421710857983
20181213,0.7000205388981003,0.6534725497539962
20181214,0.6834239276242665,0.6403655789447059
20181217,0.6843352856705145,0.6400926814996435
20181218,0.6770838085893404,0.6349115027180352
20181219,0.668053502492344,0.6272773649084945
20181220,0.6657549617791246,0.627643317342258
20181221,0.6591594692892574,0.6219024940440976
20181224,0.6636234633570146,0.6263349628780904
20181225,0.6549587452767971,0.6195974455180047
20181226,0.6511185740923277,0.617876447385062
20181227,0.6423557847188736,0.611046900117419
20181228,0.6433356873514448,0.6128086150536106
20190102,0.6427566547720777,0.6085925926324659
20190103,0.6406932039036015,0.605483542956618
20190104,0.6605425643882358,0.6188067829487299
20190107,0.6739787095950923,0.6285799769782053
20190108,0.6718219336851413,0.6277048115964552
20190109,0.675767835798494,0.6315968143729379
20190110,0.6812746538969084,0.6307260054169048
20190111,0.6864751597466103,0.6355961635040943
20190114,0.6817799039080489,0.6324108239108654
20190115,0.6941520046507831,0.6401852710337794
20190116,0.6928490388961513,0.6392480703172244
20190117,0.6875610677566892,0.6349722798379479
20190118,0.6975735397598595,0.6415761860885201
20190121,0.7026947621463536,0.645157074182152
20190122,0.6915438051536704,0.6368864001079052
20190123,0.6896061222292333,0.6374826554876254
20190124,0.6985945772620914,0.6391010070369851
20190125,0.6987064153226931,0.6382702091136296
20190128,0.6986178283802178,0.6357054789899073
20190129,0.6959530058008396,0.6307534372063811
20190130,0.6898735943409494,0.6234666354062423
20190131,0.6839021361266536,0.6194979141304665
20190201,0.6980757704960343,0.6330405191388848
20190211,0.7115589608437884,0.648336815771273
20190212,0.7188207137114558,0.6556868353734804
20190213,0.7316560986393371,0.6670583837047467
20190214,0.7349855380664062,0.6693492314185788
20190215,0.727325883238616,0.6637844510859533
20190218,0.7499849325868925,0.6849874848360507
20190219,0.7502263746047583,0.6856584966587216
20190220,0.7541511583212724,0.6881796298687022
20190221,0.7518570808090994,0.6862804947312402
20190222,0.7801712682457491,0.6999755103357405
20190225,0.8343301046085201,0.7361315243936151
20190226,0.8220198863809846,0.7336309143265768
20190227,0.8182656256395,0.7321698384216937
20190228,0.810976979370213,0.7334586523424873
20190301,0.8247719332832588,0.7418912546392533
20190304,0.8408542345862984,0.7547066029049202
20190305,0.8588726207899904,0.7687750854327093
20190306,0.8730163617822156,0.7808472031934879
20190307,0.8813440992235652,0.7856614288040014
20190308,0.8448305863240185,0.7516198433771799
20190311,0.8791929866153972,0.7760726414950587
20190312,0.9039988258500726,0.7879797209877932
20190313,0.8743702618571497,0.7757653293499593
20190314,0.8502697342597307,0.7603741813077034
20190315,0.8556886052593676,0.7715330462997086
20190318,0.8759182691695566,0.7919848215085437
20190319,0.8786146119254231,0.7930642932223414
20190320,0.8786146119254231,0.7930694282725272
20190321,0.8786146119254231,0.7991382160669508
20190322,0.8786146119254231,0.8029875745883194
20190325,0.8786146119254231,0.7920104652688896
20190326,0.8786146119254231,0.7746336398252277
20190327,0.8786146119254231,0.780998858784868
20190328,0.8786146119254231,0.7731266189205179
20190329,0.8786146119254231,0.7970489146698377
20190401,0.8786146119254231,0.8238257461673485
20190402,0.8786146119254231,0.8265205034534249
20190403,0.8837661868019002,0.8357577886244737
20190404,0.8866592319886731,0.8417235956219195
20190408,0.8803420884566922,0.8408027227510876
20190409,0.8744728751580897,0.8430820676596993
20190410,0.8665524978874488,0.8430850065340526
20190411,0.8515176875686775,0.8262242091603509
20190412,0.8476349245474678,0.824965645656497
20190415,0.8409511812890659,0.8193077041307533
20190416,0.8616203126359836,0.8364062925499944
20190417,0.8622110512759522,0.8417439041498296
20190418,0.8581644927690252,0.8386063790554885
20190419,0.870117546941577,0.8459108877976109
20190422,0.8633350656273101,0.8332942787105314
20190423,0.8398587402699162,0.8223633772425077
20190424,0.8534405791502023,0.827805999847092
20190425,0.8212709561510622,0.7997888143140894
20190426,0.8139744707842287,0.7882905970762517
20190429,0.7828466151144092,0.7722751052729949
20190430,0.7818159799032033,0.7786090429736975
20190506,0.7179682727178675,0.7260583810051073
20190507,0.7179682727178675,0.7349769779903036
20190508,0.7179682727178675,0.7286425532207242
20190509,0.7179682727178675,0.7200584056513767
20190510,0.7179682727178675,0.745147015955243
20190513,0.7179682727178675,0.7377607618485033
20190514,0.7179682727178675,0.7325207211491434
20190515,0.7179682727178675,0.74835055369606
20190516,0.7179682727178675,0.7537326969001947
20190517,0.7179682727178675,0.729866363134339
20190520,0.7179682727178675,0.7244510579653894
20190521,0.7356856572075315,0.7367852155002016
20190522,0.7332445404977369,0.7326846425905859
20190523,0.7130202939457718,0.7185788517449055
20190524,0.7021635774571727,0.7148064256621751
20190527,0.7262564852636386,0.7296599320115783
20190528,0.7274782176993848,0.7333417314200666
20190529,0.734651774407595,0.7334079082789496
20190530,0.7309384146413553,0.7297230170284859
20190531,0.7327558534918386,0.7285149177827328
20190603,0.7314925913703385,0.7223617793456022
20190604,0.7212549311354197,0.7128110509141662
20190605,0.7223901021351302,0.7132363127244686
20190606,0.7041910498269771,0.7002226653186057
20190610,0.714511780315356,0.7081748049666836
20190611,0.7374424158219361,0.7317655929767354
20190612,0.7349600408544592,0.7273779986949837
20190613,0.7349427279470995,0.7290935251792845
20190614,0.7234006929628212,0.7181137704228718
20190617,0.7192453812416822,0.7176545930687019
20190618,0.7241371400164047,0.7177826817819035
20190619,0.7327451982266787,0.7271205156865366
20190620,0.7463140796362701,0.7424724235789737
20190621,0.7588250448279856,0.7507587932941305
20190624,0.7595622582620106,0.7513853446907919
20190625,0.7510145042198965,0.7444561266111811
20190626,0.7536785310816635,0.7442726981035187
20190627,0.7601342527089255,0.7493490432411108
20190628,0.7509868509052112,0.743712511772898
20190701,0.7768894713903831,0.7637885406051935
20190702,0.7784609148956656,0.7640449385732838
20190703,0.7782546939742488,0.75734532562457
20190704,0.7813313252051836,0.7543622922246931
20190705,0.7786211779381018,0.7568168115817332
20190708,0.7532761676362634,0.7346948972891175
20190709,0.758234493297556,0.7350663962761059
20190710,0.7523481495050777,0.7312509991874883
20190711,0.7514374008273987,0.730707062917973
20190712,0.7535751563330653,0.73280622061472
20190715,0.7645402800631963,0.7391112260930928
20190716,0.764801536291449,0.7385595478912911
20190717,0.7639415747198549,0.7377536509118097
20190718,0.7475504939359393,0.7269755091496469
20190719,0.7480820353277501,0.7320858715673951
20190722,0.734768029465438,0.7187806227667118
20190723,0.7456206089550879,0.7242056245708124
20190724,0.7590135573288694,0.7312988163899536
20190725,0.7678154904359779,0.7343429673970456
20190726,0.7698660158838817,0.7357181188266916
20190729,0.7725531855729945,0.7354790541889329
20190730,0.771649580890064,0.7387433779601509
20190731,0.7632946090705262,0.7337941889334464
20190801,0.7599878564823535,0.7292295372890586
20190802,0.7447883353459472,0.7189070506741982
20190805,0.7309667951178406,0.7085225944060897
20190806,0.7179708465837904,0.6937410575621799
20190807,0.7113163831436294,0.6921358573103243
20190808,0.7175485259089636,0.6982318139990973
20190809,0.7110312130681022,0.6906053160394636
20190812,0.7254605805456963,0.700770771478037
20190813,0.7165726838670935,0.6961226644518328
20190814,0.7168829625085877,0.7002100237736818
20190815,0.7230120226919354,0.7018223019963359
20190816,0.7257520865642737,0.7048349508443167
20190819,0.7502557115277361,0.7230221544186495
20190820,0.7534992325049118,0.7234646774558651
20190821,0.7534738417658025,0.7237935734901831
20190822,0.752291080814374,0.7261366756113685
20190823,0.7477456989149869,0.726330205963228
20190826,0.7416111128082854,0.7196624226782184
20190827,0.7521571256414189,0.7311005457698485
20190828,0.7473576255253065,0.7310915974032394
20190829,0.74843439802,0.7298731196231903
20190830,0.7469959933993665,0.7247765009458201
20190902,0.7685097098505934,0.7385497101149308
20190903,0.7699697462951983,0.7419958081032302
20190904,0.7760118768482336,0.7479451358459452
20190905,0.7804522994248062,0.7532419534208158
20190906,0.7849078787339105,0.7558133069907331
20190909,0.7999712202323834,0.7669560706099493
20190910,0.8001481709396754,0.7668850249355583
20190911,0.7853328741379523,0.7617338875347157
20190912,0.7907242493035248,0.7669419512929677
20190916,0.7952820826538722,0.7676755960065672
20190917,0.7758522428305927,0.7529376709547799
20190918,0.7750499677141071,0.7540001326054179
20190919,0.7862173310437758,0.7595377343974458
20190920,0.7866777328437187,0.7594601757537975
20190923,0.7792006038400834,0.7512725606857984
20190924,0.788136458905719,0.752753015485551
20190925,0.7721331176506188,0.7432439490560088
20190926,0.7512275628102627,0.7291654393115845
20190927,0.7541700045957394,0.7324425742964168
20190930,0.7483273939563295,0.7267962642427701
20191008,0.7508986185020533,0.7294442361056811
20191009,0.7556980642332946,0.7331143307644651
20191010,0.765976823904631,0.7416950232791514
20191011,0.7667311474337187,0.7448959364479345
20191014,0.7730046621084626,0.7532620921955054
20191015,0.7656721267640442,0.746839982712101
20191016,0.7618916625215585,0.7438924174217658
20191017,0.7591303907124534,0.7431448359895759
20191018,0.7451494476621973,0.735097428542321
20191021,0.7511140486028045,0.7342944612209483
20191022,0.7516344776387511,0.7400249838885107
20191023,0.7462382890378306,0.7354306237875592
20191024,0.7510114477180224,0.7339611824594835
20191025,0.7516045413030676,0.7386284380271239
20191028,0.7520160086022338,0.7478352284497957
20191029,0.7452919813118234,0.7407446576758454
20191030,0.7413471254011434,0.7338529264470238
20191031,0.7250525171706341,0.7290390911718585
20191101,0.7279935032162119,0.7373346924588079
20191104,0.7347541298936847,0.7410989249170802
20191105,0.7420162134325436,0.7435926124257792
20191106,0.7291021420473811,0.7381466746153693
20191107,0.7376481725903332,0.7408574313058931
20191108,0.7339063957003147,0.7382664259775917
20191111,0.7188390674773004,0.7216942140187258
20191112,0.7193003572613617,0.7225871287254755
20191113,0.719908432369852,0.7199851451094241
20191114,0.7255794438263452,0.7221541040741676
20191115,0.7190899687243272,0.714733664128817
20191118,0.7218347660227087,0.7204206866907552
20191119,0.7354770886179404,0.7312523595580837
20191120,0.7335296509156294,0.7262784622307384
20191121,0.729339110649532,0.7251035085871371
20191122,0.7175368094089751,0.7204731430702562
20191125,0.7128535663187678,0.7242555441143582
20191126,0.7172723195304493,0.7237675966452319
20191127,0.7215863952189265,0.7218933423612501
20191128,0.7181620860074626,0.7192969058740493
20191129,0.7184274542406702,0.7171843081846653
20191202,0.7203199873086396,0.7183685280870514
20191203,0.7273561135571396,0.7216387127881783
20191204,0.7318510035225528,0.7219349775817534
20191205,0.7420650732704945,0.7279528606899516
20191206,0.7482812108139157,0.7319801597200867
20191209,0.7491616049507072,0.7341221269786399
20191210,0.7584802154556495,0.7355570984353521
20191211,0.7516079182972153,0.7344616764658862
20191212,0.7465121550889275,0.7326510822891033
20191213,0.7553944604664432,0.7424649928519792
20191216,0.7679746099365348,0.7504519976764792
20191217,0.7754889458471198,0.7594687332640072
20191218,0.7810969464919579,0.7587115530610645
20191219,0.7853767385324709,0.7613129052949967
20191220,0.7797340106766769,0.7567122460866101
20191223,0.7656196926114005,0.7442914760349095
20191224,0.7799324807435951,0.7532545214447303
20191225,0.7852375043259262,0.7544286296231149
20191226,0.789740096329151,0.7605183312647097
20191227,0.788872926319058,0.7594763267967831
20191230,0.7948427634596755,0.7672640237731388
20191231,0.7974806483976754,0.7713794593458364
20200102,0.8145324835684906,0.7847481137654068
20200103,0.8217153472916142,0.7867453264338935
20200106,0.8354029375367958,0.7899573111240568
20200107,0.8344047478868184,0.7989503199540152
20200108,0.8272019764762211,0.7891427637659795
20200109,0.834570720429926,0.7992914316288572
20200110,0.8306638768382513,0.7971748368597801
20200113,0.8443950039172625,0.8039504093377793
20200114,0.8393156879786929,0.8032934887034625
20200115,0.8423893431879084,0.7988814811479287
20200116,0.8436164163452113,0.7965415065800694
20200117,0.8486950724524008,0.795395490426379
20200120,0.8579474072592396,0.8003500287497962
20200121,0.8520642930264574,0.7874450243121595
20200122,0.8554042440780646,0.7893060445784755
20200123,0.8275048518483282,0.7628043701109324
20200203,0.7716779872025448,0.6977708510061342
20200204,0.7942073630094356,0.7055935266865105
20200205,0.8086428668470607,0.7196677732482034
20200206,0.8262897359282761,0.7378616991664848
20200207,0.8232511695813409,0.7441513814955599
20200210,0.8182254577261778,0.7546625099047772
20200211,0.8243197397155607,0.7536363942383466
20200212,0.8329680933723508,0.7627694876797634
20200213,0.8281266956248684,0.7567714274845997
20200214,0.8330352527704902,0.7588552016086161
20200217,0.8601602771645502,0.7796384268632768
20200218,0.873264990801896,0.7859575043452446
20200219,0.8657746916326632,0.7829153986665208
20200220,0.8834842392277918,0.7969960773144633
20200221,0.8972597268775119,0.8020421971480803
20200224,0.9126055628442963,0.8054920733563143
20200225,0.9170555779155243,0.8040734154392404
20200226,0.8819079193366773,0.7954796608999939
20200227,0.8738347981507555,0.7985597502749603
20200228,0.8233439103774494,0.7643956412273923
20200302,0.8466227762135964,0.7946968056451306
20200303,0.8556994284164042,0.8013641170544905
20200304,0.8545415490128624,0.8086850460635086
20200305,0.8714319931363842,0.8236729450737922
20200306,0.8636131163632174,0.8176748961770559
20200309,0.8317346186782462,0.7901670762008124
20200310,0.8521864563267951,0.8059326811817386
20200311,0.8345306230002694,0.7981230852981333
20200312,0.8173505911229179,0.7819643148474733
20200313,0.8070682718392089,0.772759657123245
20200316,0.8070682718392089,0.7420908480636719
20200317,0.8070682718392089,0.738823645374024
20200318,0.8070682718392089,0.7265428531287905
20200319,0.8070682718392089,0.7246618279780124
20200320,0.8070682718392089,0.7360329037559156
20200323,0.8070682718392089,0.7084590118961834
20200324,0.8070682718392089,0.7242916876932558
20200325,0.8070682718392089,0.7416137291323264
20200326,0.8070682718392089,0.7339160092610787
20200327,0.8070682718392089,0.7342911357113009
20200330,0.7998061356899446,0.7228100760608396
20200331,0.80112719338018,0.724872088217433
20200401,0.7922397354095572,0.720730121435599
20200402,0.8028085700263738,0.7341919162783794
20200403,0.800267618842446,0.7308256896173728
20200407,0.821735770133281,0.7513498313054164
20200408,0.8202942512598475,0.7514871660822876
20200409,0.8307688398700923,0.7564469843670476
20200410,0.8166911160486593,0.7444503163597793
20200413,0.8163976742101682,0.7411850910729345
20200414,0.8267281822644627,0.7547192636641751
20200415,0.8224722561475281,0.7487840650532298
20200416,0.8248630817789976,0.751287630839443
20200417,0.8263002135320643,0.7551716696046639
20200420,0.833999596135799,0.7616238392561752
20200421,0.826724220028824,0.755797227408493
20200422,0.8314648203796525,0.763266839672121
20200423,0.8362838496310344,0.7615207807862046
20200424,0.821224133343341,0.751925466884467
20200427,0.8206038102171719,0.7514444413322331
20200428,0.8183585512905883,0.7456612281021695
20200429,0.8199907642167994,0.7458042095730402
20200430,0.8285051809828101,0.7583025687000635
20200506,0.8374823997840601,0.7664433922420673
20200507,0.8347023697006516,0.7662596225825303
20200508,0.8405619974950534,0.7745953559701816
20200511,0.8360497015247536,0.7735032054199624
20200512,0.8384979273228569,0.7736860321148793
20200513,0.8442099746605767,0.7767877513486457
20200514,0.8339575529574313,0.7693363808102412
20200515,0.8337951287022459,0.7692606479217672
20200518,0.8474112818787342,0.7699633851598607
20200519,0.8499944316890392,0.7773531811873755
20200520,0.839038381316497,0.7697928284164167
20200521,0.8258360580957744,0.7629140270620531
20200522,0.8134222672503492,0.7491582522703876
20200525,0.8083360932619323,0.7498304131715697
20200526,0.8215373411479905,0.762715091929475
20200527,0.8173795808683306,0.7600755984105269
20200528,0.8198863688148814,0.7585354649226665
20200529,0.8182298442456629,0.7645899738310493
20200601,0.8417463486788185,0.7842103024331623
20200602,0.8448845031075822,0.784448908625173
20200603,0.8472790901432825,0.7850323768183186
20200604,0.8500602943549914,0.7857301095733206
20200605,0.8502023815856596,0.7869669811260742
20200608,0.8546533262373045,0.7870372342564707
20200609,0.8568865325990818,0.7916881489737487
20200610,0.8501248795251766,0.7904899432959034
20200611,0.8507947613746586,0.7861008967303184
20200612,0.8541654592681717,0.7882275552013143
20200615,0.8517152645453793,0.7834625270626595
20200616,0.8644151862286683,0.7971049074415084
20200617,0.8666130021641304,0.7991534130739274
20200618,0.8681782391747198,0.8017100962077169
20200619,0.8755374823639553,0.8079418151747043
20200622,0.8792736942588782,0.8054068415597236
20200623,0.8893624168121929,0.8057908170791663
20200624,0.8882442562146134,0.805546802922131
20200629,0.8767183581149309,0.8016122494166376
20200630,0.8892457896636522,0.8137548608849582
20200701,0.890858798931991,0.8239210706288365
20200702,0.8917361695120914,0.8360382630161136
20200703,0.899275684372816,0.8492251903387059
20200706,0.9314704810936076,0.8877523202117226
20200707,0.9448658207081255,0.8945827964003162
20200708,0.9754868728410703,0.9123913103216453
20200709,1.0098415330214754,0.9330474868807835
20200710,1.003782991610702,0.9237104483509112
20200713,1.0451097129309477,0.9487725007144746
20200714,1.0358667242786401,0.9412255369977844
20200715,1.015109675686538,0.9230299190373492
20200716,0.9646686850639248,0.8812191537695231
20200717,0.9753862959503657,0.8883087765361212
20200720,1.014144484880492,0.9197747519952095
20200721,1.015381527866548,0.9213823654961399
20200722,1.0242042254190054,0.9263022852556152
20200723,1.0218175353951853,0.9260314542263575
20200724,0.9856681873941882,0.8857414465515228
20200727,0.9977264080812417,0.8851132426760712
20200728,1.0112704062652367,0.8949320264810883
20200729,1.03528047720705,0.9155391044881865
20200730,1.0348649114642752,0.913550309397371
20200731,1.03923897047101,0.922582259314253
20200803,1.0844333071407215,0.9430784520396742
20200804,1.070164221898108,0.9400982035638912
20200805,1.0999884101215283,0.9480834177342421
20200806,1.1007198550196469,0.946611294657121
20200807,1.1018898048267967,0.9374817409004765
20200810,1.094195129664833,0.9416387800899169
20200811,1.0686045532166353,0.928443469331811
20200812,1.0649666782185847,0.9196693688575824
20200813,1.0668633650127746,0.923668329990076
20200814,1.0783127630919522,0.9326276640507378
20200817,1.11017831270735,0.9504366992327747
20200818,1.1128044990602761,0.9558422991156273
20200819,1.097919638837429,0.9427045720234317
20200820,1.0830111830403224,0.930231644574835
20200821,1.090854155725313,0.9375383766118676
20200824,1.0921541211845438,0.9438828123955801
20200825,1.0935231913860355,0.9404487018227543
20200826,1.0788607086415558,0.9245021089432423
20200827,1.0922985223633892,0.9306298610834483
20200828,1.1149836438942546,0.9454991167049602
20200831,1.115790846470518,0.9431767848642838
20200901,1.12051878864817,0.9490236892338954
20200902,1.126080536463429,0.9509288118365741
20200903,1.1135806800702877,0.9438078295576731
20200904,1.0990499203141573,0.9388093805570745
20200907,1.0660028967203077,0.9221728375727232
20200908,1.070388070868932,0.9283706970983006
20200909,1.032910066559055,0.9060627849796338
20200910,1.001907273115738,0.8896904193766884
20200911,1.0226062691640687,0.8985906464813199
20200914,1.0387891817304484,0.9072187158009158
20200915,1.0442438635623588,0.9139304952885093
20200916,1.0341032459769295,0.9081066442546121
20200917,1.0414291195140353,0.9073105120908571
20200918,1.0555124524220763,0.922108059102419
20200921,1.0494041248109136,0.9188736616953784
20200922,1.0380602126428826,0.9053032116057321
20200923,1.0460221545016877,0.9098193772385565
20200924,1.0247201206182601,0.8883187937142929
20200925,1.0277181762268373,0.8868114503284374
20200928,1.0201514479397458,0.8814888805456818
20200929,1.022633321755794,0.8869803700911513
20200930,1.0243487470732877,0.8842861589916573
20201009,1.051467792594954,0.9044910919448873
20201012,1.0867212609138626,0.9301209328308799
20201013,1.0943206655008682,0.9346636234018657
20201014,1.0820999936110762,0.9300116391329496
20201015,1.07545330881116,0.924649576465189
20201016,1.0690090204710831,0.9233713307371559
20201019,1.0565685723355114,0.917937251955259
20201020,1.077290165974182,0.9252165646951157
20201021,1.0660005758666982,0.9175913165436137
20201022,1.0611754562677447,0.9129554628895662
20201023,1.04196253951311,0.8999207725930316
20201026,1.0509221527419237,0.8992694632356651
20201027,1.0590245203278652,0.9009895911555501
20201028,1.0655420524267258,0.9057407821238285
20201029,1.070522055159742,0.9072182679492056
20201030,1.049236512666067,0.8888247225846175
20201102,1.05811011756418,0.8937947942849244
20201103,1.0704957120191787,0.9072524022559715
20201104,1.0719114460477874,0.9103954904505002
20201105,1.0870886333538683,0.9262426176089845
20201106,1.0800606711551382,0.922699510163857
20201109,1.1074333021098122,0.939597796995901
20201110,1.0926938756125337,0.9316899755833692
20201111,1.0836899882291509,0.9236593090079768
20201112,1.0902930602156218,0.9264462658312852
20201113,1.0786666027798408,0.9229890795432892
20201116,1.0896745534977026,0.9351349818440589
20201117,1.0833223975468018,0.9297023693609479
20201118,1.0793140227267177,0.9293155846006195
20201119,1.081415541663651,0.9331825849600925
20201120,1.0852684174147313,0.9396460249968712
20201123,1.0944851617561906,0.9477794354448595
20201124,1.0896679701728715,0.9464780492467716
20201125,1.0663753250261911,0.9320321800767085
20201126,1.0531917419934556,0.93004880762594
20201127,1.0549502938467474,0.9336020773868238
20201130,1.0537153668933923,0.9300851103280802
20201201,1.0671428299967696,0.9438679421790277
20201202,1.0608476536378433,0.94484502146794
20201203,1.0452112576692534,0.9415783816199546
20201204,1.0537271193029394,0.9435428621397424
20201207,1.0460569607636956,0.9400340356191109
20201208,1.0517455622581668,0.9378078616509861
20201209,1.0298388364601252,0.9222945295772843
20201210,1.0312409143012489,0.9233581270050826
20201211,1.0179846994907114,0.9122280178042289
20201214,1.0329167194872255,0.9185488163664396
20201215,1.0441785370488128,0.9189337571064178
20201216,1.0356668445505341,0.9154798745996298
20201217,1.0376011000420589,0.924736653109743
20201218,1.0471934926005744,0.9243613244834381
20201221,1.0861818375733843,0.9350415566795134
20201222,1.057253540531681,0.9170397285822476
20201223,1.0708091763317011,0.9250743594384456
20201224,1.064627921843629,0.9168263955123777
20201225,1.0770589988988097,0.9260097675846755
20201228,1.0816826650165057,0.9230781689710585
20201229,1.0582281750256437,0.9190719132690992
20201230,1.074996682672029,0.9281819129347936
20201231,1.0908912192135811,0.9434220406221534
20210104,1.1422898655158331,0.9595986022914607
20210105,1.1644702503899478,0.9665624405463427
20210106,1.1703855603467035,0.9666601339938634
20210107,1.1685090981602313,0.9670415259496233
20210108,1.1583721718586735,0.9665250741508536
20210111,1.135033981699955,0.9529635641038977
20210112,1.1561154303759518,0.9703302174854959
20210113,1.147611427598384,0.9632575674937496
20210114,1.1216155213499013,0.9521553966788373
20210115,1.1201404417266172,0.9552294523431715
20210118,1.131150654976381,0.9668196451275263
20210119,1.1202862695881484,0.9611488177237717
20210120,1.132467620077766,0.967481023010924
20210121,1.1475598380433674,0.9781694934709668
20210122,1.161481923129346,0.9761706503541334
20210125,1.1594445029432814,0.9755220966128302
20210126,1.130462049135243,0.9609003300060108
20210127,1.134212249070538,0.9638232536513086
20210128,1.0964007243211027,0.9432517543967117
20210129,1.087845861323806,0.9347816930882841
20210201,1.0969738570150565,0.9450602691389565
20210202,1.123606542460631,0.956230756124157
20210203,1.1075923651157746,0.9507096646866386
20210204,1.0827953464665598,0.9405336029024697
20210205,1.0514501530350424,0.9331883927493161
20210208,1.089258295245055,0.9445737207253997
20210209,1.1257138549019192,0.9651545875567082
20210210,1.1478382960739129,0.9782020118615811
20210218,1.1783615332608803,0.9903535577913087
20210219,1.200888432254684,1.0018738230736326
20210222,1.2239704046566109,0.9940212446158623
20210223,1.198350392667222,0.9880449713170837
20210224,1.1667355702808346,0.9722382458282286
20210225,1.1568109907596866,0.9734065083023757
20210226,1.1402197709166977,0.9556268106192626
20210301,1.1754097099462504,0.9760251082321008
20210302,1.1608519524245768,0.9688821753619239
20210303,1.1724155905688651,0.9845901743869901
20210304,1.139115601752916,0.9657245813396393
20210305,1.1427010688473545,0.9634001944586488
20210308,1.1157148322402208,0.9409276435547123
20210309,1.0812998917753973,0.9214270090401735
20210310,1.0756587366763872,0.9199386439927194
20210311,1.1064116676066655,0.9411013872039583
20210312,1.1127607913665205,0.9463124492213392
20210315,1.0712490320853054,0.9371253448469667
20210316,1.0903555101133195,0.9452391014131863
20210317,1.1013023113116642,0.950066537105123
20210318,1.121445455363897,0.9567419036917304
20210319,1.0951752732296993,0.9426468341248888
20210322,1.1037679102621607,0.9549495088881975
20210323,1.0933564305964465,0.9406241342758317
20210324,1.080868072788281,0.926685025534413
20210325,1.0721521068443245,0.9270840367212541
20210326,1.0925653743290937,0.9431045994665495
20210329,1.097258381860398,0.9462586505552573
20210330,1.0937739891817433,0.9485763135006733
20210331,1.0968786291514248,0.9450714216678385
20210401,1.094263444294625,0.953215139404026
20210402,1.0911734357303096,0.9574480728689728
20210406,1.0986988526667347,0.9603160937083429
20210407,1.1049580124708807,0.9628038876322232
20210408,1.0971860296773317,0.961045272351994
20210409,1.091437425806388,0.9565339955192652
20210412,1.081138118315095,0.9425441199805661
20210413,1.0697883168805735,0.935503462082675
