code,rows,start,end,hold_cagr,hold_mdd,hold_sharpe,swing_cagr,swing_mdd,swing_sharpe,swing_trades,swing_win,swA_cagr,swA_mdd,swA_sharpe,swA_cagr_diff,swA_mdd_diff,swA_tim,swA_hedges,swA_hedge_ok,swA_hedge_ok_ratio,swA_cls,swB_cagr,swB_mdd,swB_sharpe,swB_cagr_diff,swB_mdd_diff,swB_tim,swB_hedges,swB_hedge_ok,swB_hedge_ok_ratio,swB_cls
300212.SZ,3342,20120215,20260821,0.05073425940385534,-0.8812182434234754,0.3528793823724812,-0.022199280597898552,-0.8825582760743003,0.1077991077973672,23,0.34782608695652173,-0.01410092028556098,-0.8825582760743003,0.1284739455917675,-0.06483517968941632,-0.0013400326508248295,0.5448833034111311,23,9,0.391304347826087,FAIL,0.08950901622019325,-0.8500997173097268,0.3949404116061644,0.03877475681633791,0.031118526113748657,0.7716935966487134,31,14,0.45161290322580644,PASS
300223.SZ,3281,20120215,20260821,0.19218340095866915,-0.7739399060620693,0.5842233654914791,0.11502746667639485,-0.6216218446785946,0.4390412381900683,16,0.625,0.11539384667723729,-0.6216218446785946,0.43983243252529336,-0.07678955428143186,0.1523180613834747,0.48186528497409326,16,5,0.3125,中性,0.07146923076397771,-0.782848677427052,0.3780690253482271,-0.12071417019469144,-0.008908771364982693,0.8137762877171594,33,9,0.2727272727272727,FAIL
300244.SZ,3434,20120215,20260821,0.127437078339119,-0.8817437330670206,0.4527272507269357,-0.0172642166923912,-0.920908781618348,0.05319779437877046,20,0.3,-0.013757753520219018,-0.920908781618348,0.0641363963550272,-0.141194831859338,-0.03916504855132741,0.4545719277810134,19,7,0.3684210526315789,FAIL,0.05758859762663704,-0.9074492921065154,0.3018125113127194,-0.06984848071248195,-0.025705559039494785,0.8235294117647058,30,8,0.26666666666666666,FAIL
300251.SZ,3411,20120215,20260821,0.12287981824120564,-0.680375771710279,0.4497018023840892,-0.03622925621997031,-0.8296703090163466,0.017192222264727736,22,0.2727272727272727,-0.0330145088028484,-0.8296703090163468,0.026828631370665483,-0.15589432704405404,-0.1492945373060678,0.49076517150395776,22,8,0.36363636363636365,FAIL,0.06847110178952343,-0.7146503425635716,0.33677295934087986,-0.054408716451682215,-0.03427457085329266,0.8038698328935796,33,12,0.36363636363636365,FAIL
300253.SZ,3458,20120215,20260821,0.14533640567060635,-0.8176689849096552,0.48804180837458955,-0.08025652678376838,-0.9901362840611448,-0.07908371355379447,23,0.21739130434782608,-0.07729033514068406,-0.9901362840611448,-0.07040676701034218,-0.2226267408112904,-0.17246729915148962,0.5587044534412956,23,7,0.30434782608695654,FAIL,0.07652049873983113,-0.9188897144942941,0.35363388138911256,-0.06881590693077522,-0.1012207295846389,0.7972816657027183,34,11,0.3235294117647059,FAIL
300257.SZ,3477,20120215,20260821,0.053104266583679394,-0.8043942619038404,0.28481984873079225,0.012962554486187328,-0.8405036743600978,0.13123820218617518,21,0.38095238095238093,0.014554437053376557,-0.8405036743600978,0.13624047184519447,-0.03854982953030284,-0.03610941245625732,0.546160483175151,21,10,0.47619047619047616,FAIL,-0.015354803123300842,-0.9119140678596771,0.09395194031890941,-0.06845906970698024,-0.10751980595583666,0.8044291055507622,32,9,0.28125,FAIL
300266.SZ,3134,20120215,20260821,0.01596762551431996,-0.94895881982349,0.2530705213206683,0.06137913134372597,-0.7972590941869335,0.30634620258699435,18,0.2777777777777778,0.06356528885223978,-0.7972590941869335,0.3124930653862173,0.047597663337919816,0.15169972563655643,0.5529674537332483,18,8,0.4444444444444444,PASS,0.08617997637939823,-0.8373996924068834,0.38498419386600197,0.07021235086507827,0.11155912741660656,0.8018506700701978,25,9,0.36,PASS
300267.SZ,3362,20120215,20260821,0.04656574859733986,-0.9028884150291514,0.2945721102985103,0.02370713414150538,-0.8769077065544393,0.1887456413338459,18,0.2777777777777778,0.026580165540604606,-0.8769077065544393,0.19691200924332486,-0.019985583056735257,0.025980708474712122,0.491076740035693,18,6,0.3333333333333333,中性,0.041112973873736136,-0.894588186452851,0.2630518357396563,-0.005452774723603726,0.008300228576300417,0.7932778108268888,30,13,0.43333333333333335,中性
300271.SZ,3327,20120220,20260821,0.01623924622466122,-0.8750460128822305,0.24619336127206035,-0.032756604683509716,-0.8658850700258564,0.04716537527901669,22,0.36363636363636365,-0.025801687562472142,-0.8658850700258564,0.06798948645378552,-0.04204093378713336,0.009160942856374144,0.5293056807935077,21,7,0.3333333333333333,FAIL,0.006415943759830345,-0.8840106421514824,0.1994444464287784,-0.009823302464830874,-0.0089646292692519,0.8130447850916742,29,9,0.3103448275862069,中性
300273.SZ,2595,20120215,20230705,-0.18634977183540224,-0.9925372023954429,-0.07299942893316017,-0.0655405616718272,-0.9216684499493389,-0.050641618447197626,16,0.1875,-0.06129747964148646,-0.921668449949339,-0.037675337316359865,0.12505229219391578,0.0708687524461038,0.4867052023121387,16,7,0.4375,PASS,-0.09027968362455374,-0.9721240472818826,-0.003075531776253746,0.0960700882108485,0.020413155113560233,0.8030828516377649,28,11,0.39285714285714285,反例
300274.SZ,3499,20120215,20260821,0.2937194675309023,-0.8092135388190268,0.7100245945709155,0.19271088496957067,-0.8017304754974954,0.5701253986627928,22,0.45454545454545453,0.19833153716870777,-0.8017304754974954,0.5804215280248037,-0.0953879303621945,0.007483063321531369,0.6047442126321806,22,8,0.36363636363636365,FAIL,0.26007856432201826,-0.8373615668484021,0.6722426378496593,-0.03364090320888402,-0.028148028029375327,0.8002286367533581,30,9,0.3,FAIL
300285.SZ,3385,20120224,20260821,0.26371617919630275,-0.7427526479893621,0.6998719818860156,0.15200242197526914,-0.6085481489724616,0.5155366121438247,21,0.47619047619047616,0.1490403543791463,-0.6085481489724616,0.5086184603415953,-0.11467582481715644,0.13420449901690057,0.5302806499261448,20,5,0.25,中性,0.15343613328018813,-0.8088528347990199,0.5069983343380262,-0.11028004591611462,-0.06610018680965779,0.835450516986706,31,8,0.25806451612903225,FAIL
300287.SZ,3370,20120308,20260821,0.0659375250857479,-0.941849799390758,0.36655107203328613,-0.04550845845870077,-0.9509409995959949,0.04900861860113908,24,0.3333333333333333,-0.044929199102406225,-0.9509409995959949,0.050504017144907355,-0.11086672418815413,-0.009091200205236905,0.4976261127596439,24,7,0.2916666666666667,FAIL,0.046265637041798646,-0.9340271362708717,0.3113179253909691,-0.01967188804394926,0.00782266311988622,0.7902077151335312,32,11,0.34375,中性
300291.SZ,3269,20120315,20260821,-0.023343489451235544,-0.9295667692963636,0.2100189926572158,-0.05668092422462445,-0.8680499768996998,-0.005493357937829617,18,0.2222222222222222,-0.057773698930319695,-0.8680499768996998,-0.008025629573494437,-0.03443020947908415,0.061516792396663855,0.41174671153257875,19,9,0.47368421052631576,中性,-0.048783642149382356,-0.9191479173579842,0.12791826702715436,-0.025440152698146812,0.010418851938379436,0.7968797797491588,32,11,0.34375,中性
300296.SZ,3303,20120424,20260821,0.13664373667801089,-0.7595034379794017,0.47821321541675754,-0.057207544307036784,-0.8973553856267985,-0.036801033062876735,24,0.20833333333333334,-0.05834329946238859,-0.8973553856267985,-0.04015837632892316,-0.19498703614039947,-0.13785194764739683,0.5746291250378444,25,8,0.32,FAIL,0.04977868284224618,-0.8172073132292332,0.2886826603521501,-0.0868650538357647,-0.05770387524983156,0.831365425370875,32,6,0.1875,FAIL
300297.SZ,2560,20120424,20230728,-0.18340589312043543,-0.99047245604809,-0.08360335621042105,-0.054615726418567156,-0.8239002140946068,0.0401839800375147,17,0.29411764705882354,-0.04808301194659326,-0.8239002140946068,0.05908807027724015,0.13532288117384217,0.1665722419534832,0.516015625,17,7,0.4117647058823529,PASS,-0.1316439424095931,-0.9483075605590698,-0.08148500045361352,0.05176195071084233,0.04216489548902014,0.787109375,26,8,0.3076923076923077,PASS
300308.SZ,3297,20120517,20260821,0.49840340093269475,-0.716710521986732,0.9956719311765779,0.38817508980900195,-0.7112301663818777,0.9301809658070876,18,0.3888888888888889,0.3901172423212891,-0.7112301663818779,0.932585864729594,-0.10828615861140567,0.005480355604854159,0.6151046405823476,18,7,0.3888888888888889,FAIL,0.33407931438590444,-0.7356496965200792,0.7971404551948089,-0.16432408654679032,-0.018939174533347147,0.8535031847133758,31,8,0.25806451612903225,FAIL
300315.SZ,3063,20120615,20260821,0.05590682354661425,-0.8740673546414967,0.34215847482703643,-0.049397002399420464,-0.8848193518075055,-0.00433303692072983,22,0.22727272727272727,-0.05984800470372853,-0.8848193518075054,-0.03366204945567013,-0.11575482825034278,-0.01075199716600872,0.49853085210577863,22,9,0.4090909090909091,FAIL,0.04040958386424065,-0.833549566220071,0.2889195850914574,-0.015497239682373598,0.040517788421425616,0.762324518445968,31,14,0.45161290322580644,PASS
300316.SZ,3342,20120615,20260821,0.17856668972905432,-0.7380523375198252,0.5472443733188632,0.06179778076168252,-0.7594476746759224,0.29772837016659986,23,0.43478260869565216,0.058575306703989805,-0.7594476746759224,0.28973988506654164,-0.11999138302506451,-0.021395337156097205,0.5538599640933572,22,7,0.3181818181818182,FAIL,0.1031082127724885,-0.8028817561163961,0.4042605498413469,-0.07545847695656582,-0.06482941859657088,0.7992220227408737,35,10,0.2857142857142857,FAIL
300324.SZ,3079,20120716,20260821,0.11135853381664296,-0.8909460354105165,0.4558373806047304,0.08622993959157577,-0.7773561183497846,0.37939206266130215,18,0.4444444444444444,0.1032587133070515,-0.7773561183497846,0.41974542482275257,-0.00809982050959146,0.11358991706073196,0.5274439753166612,18,9,0.5,PASS,0.13182129804655762,-0.8579653327725418,0.48445929363700424,0.020462764229914665,0.0329807026379747,0.7937642091588178,29,12,0.41379310344827586,PASS
300339.SZ,3247,20120822,20260821,0.16831505405935943,-0.8201042564674331,0.5367456541954998,0.023481385577583058,-0.8807563690272959,0.2364251791841945,26,0.3076923076923077,0.02579097053376822,-0.8807563690272959,0.24178194730066915,-0.1425240835255912,-0.0606521125598628,0.5056975669849092,26,7,0.2692307692307692,FAIL,0.15929801900796514,-0.833804387823773,0.5164919851891973,-0.009017035051394284,-0.01370013135633985,0.7533107483831228,32,12,0.375,中性
300346.SZ,3320,20120911,20260821,0.187516847136187,-0.7212293496047418,0.557594506802759,0.013543866585062236,-0.8638339413127534,0.1943293793042813,20,0.4,-5.034022884542466e-06,-0.8638339413127534,0.16340232021424247,-0.18752188115907154,-0.14260459170801154,0.560843373493976,20,6,0.3,FAIL,0.09965783777795623,-0.7774306515278813,0.4020954776724883,-0.08785900935823077,-0.056201301923139435,0.8385542168674699,28,10,0.35714285714285715,FAIL
300347.SZ,3238,20120921,20260821,0.19831650301396064,-0.8173646932572847,0.5881060233059704,0.15362019464621945,-0.6098355114985452,0.5236916191982433,19,0.5263157894736842,0.14119893427105978,-0.6098355114985451,0.493919645195088,-0.05711756874290086,0.20752918175873958,0.5963557751698579,19,8,0.42105263157894735,中性,0.1760725065229256,-0.7661700280892727,0.55611114569821,-0.022243996491035034,0.051194665168011966,0.7995676343421866,28,11,0.39285714285714285,PASS
300357.SZ,3031,20140306,20260821,0.09363116117419468,-0.8187852703189251,0.37515131507277016,0.08917950783521578,-0.558435313157956,0.35658088381647896,17,0.5882352941176471,0.07287089020067405,-0.558435313157956,0.30939664760631547,-0.020760270973520623,0.2603499571609691,0.5186407126360937,17,4,0.23529411764705882,PASS,0.10154779169853656,-0.676261414870849,0.3872000854715029,0.007916630524341883,0.1425238554480761,0.8145826459914219,27,11,0.4074074074074074,PASS
300363.SZ,2915,20140314,20260821,0.0451216348798531,-0.8845440406189167,0.3234944653637979,-0.008004958694532105,-0.86448222937737,0.13814543529890977,21,0.2857142857142857,-0.022057965573760163,-0.86448222937737,0.10355371273324018,-0.06717960045361326,0.020061811241546712,0.509090909090909,21,6,0.2857142857142857,FAIL,-0.053326770748740704,-0.9125386690516273,0.09584109722549276,-0.0984484056285938,-0.02799462843271061,0.7602058319039451,34,7,0.20588235294117646,FAIL
300373.SZ,2986,20140311,20260821,0.20652142419192998,-0.6722442057659694,0.5861929747470058,0.003428882482724882,-0.7422561559468533,0.15852485903862695,21,0.47619047619047616,-0.0018684016967831507,-0.7422561559468532,0.1454646204975023,-0.20838982588871313,-0.0700119501808838,0.5083724045545881,21,5,0.23809523809523808,FAIL,0.13405804657575038,-0.6554772513828664,0.46268270191301986,-0.0724633776161796,0.01676695438310305,0.8231748158070998,28,6,0.21428571428571427,FAIL
300376.SZ,2905,20140320,20260821,0.051228427979602253,-0.8516243364016941,0.37564795589535854,0.08809251221779446,-0.8155747270820114,0.3760319283738632,16,0.5625,0.07978640083807553,-0.8155747270820114,0.3673809717966488,0.02855797285847328,0.03604960931968271,0.506368330464716,17,7,0.4117647058823529,PASS,0.03255573284766755,-0.8143465034850894,0.3358816162479369,-0.018672695131934702,0.03727783291660469,0.7879518072289157,26,9,0.34615384615384615,PASS
300383.SZ,2837,20140314,20260821,0.08375524370560972,-0.8073968429772387,0.38463097716826067,0.029761935229916103,-0.8134380656803367,0.2190325620378017,19,0.3684210526315789,0.0271366143663212,-0.8134380656803368,0.2141768282625658,-0.05661862933928852,-0.006041222703098148,0.461402890377159,20,6,0.3,FAIL,0.010387224258874284,-0.8550339075928359,0.21285508888841367,-0.07336801944673543,-0.04763706461559725,0.799788508988368,33,10,0.30303030303030304,FAIL
300390.SZ,2835,20140904,20260821,0.26534093885626553,-0.8346740201453068,0.6671434462652609,0.11216280951033708,-0.7720890386521098,0.41851272523664845,18,0.4444444444444444,0.11158731638059849,-0.7720890386521098,0.4173638813305351,-0.15375362247566704,0.06258498149319702,0.418342151675485,18,7,0.3888888888888889,中性,0.1284388972058501,-0.8547467556833683,0.46453534690104664,-0.13690204165041542,-0.020072735538061548,0.7774250440917108,33,11,0.3333333333333333,FAIL
300394.SZ,2758,20150331,20260821,0.43471308111795914,-0.7185674903482169,0.8567561700780953,0.12619619249255853,-0.7209887310837484,0.4431900402310513,20,0.55,0.1394836418546508,-0.7209887310837484,0.46851969987139136,-0.29522943926330836,-0.0024212407355315158,0.5116026105873822,20,7,0.35,FAIL,0.22813835065834298,-0.7904021274149091,0.6111544873949842,-0.20657473045961616,-0.07183463706669224,0.8158085569253082,30,5,0.16666666666666666,FAIL
300395.SZ,2877,20141022,20260821,0.23081064155477526,-0.6581751545647493,0.6187274054827561,-0.09776864477483005,-0.8268082924251294,-0.09971246355431064,22,0.2727272727272727,-0.10055477085866271,-0.8268082924251293,-0.10614005970696949,-0.331365412413438,-0.16863313786038003,0.5085158150851582,22,5,0.22727272727272727,FAIL,0.04442988781477886,-0.7580704615716538,0.2940131296659952,-0.1863807537399964,-0.09989530700690452,0.8606187000347584,27,4,0.14814814814814814,FAIL
300408.SZ,2812,20150109,20260821,0.22766229734173016,-0.5876943654907206,0.6406979566946805,0.039075732793718565,-0.7483387989165226,0.2209643932620091,23,0.43478260869565216,0.03569466577577307,-0.7483387989165226,0.21177063666145268,-0.1919676315659571,-0.16064443342580192,0.6152204836415363,23,3,0.13043478260869565,FAIL,0.11774986768833062,-0.7486171903227212,0.424679195108098,-0.10991242965339953,-0.1609228248320006,0.8303698435277382,27,6,0.2222222222222222,FAIL
300413.SZ,2529,20150304,20260821,-0.019882586675247005,-0.8394382250431017,0.18599292180567534,-0.03742512123083419,-0.7496368405421233,-0.019240518406349615,19,0.3684210526315789,-0.02561309841767867,-0.7496368405421234,0.027505622361904195,-0.005730511742431665,0.0898013845009783,0.4068801897983393,18,8,0.4444444444444444,PASS,-0.00855892249135426,-0.7538779044712478,0.15654574405356747,0.011323664183892745,0.08556032057185392,0.7180703835508105,29,15,0.5172413793103449,PASS
300418.SZ,2718,20150304,20260821,0.0900843502572597,-0.8063278748494169,0.40428566884585054,0.02641438115258543,-0.8241643530142513,0.2909441135476256,16,0.3125,0.07417341447981585,-0.8241643530142512,0.34005471148433813,-0.015910935777443846,-0.017836478164834246,0.4374540103016924,15,7,0.4666666666666667,中性,0.015257478865974283,-0.8372640219716659,0.3132808834116679,-0.07482687139128541,-0.030936147122249014,0.7799852832965416,29,12,0.41379310344827586,FAIL
300432.SZ,2666,20150424,20260821,0.10828924503933135,-0.883147621729375,0.4411943959013113,0.11895869456041774,-0.7246392636237331,0.4340641241596891,18,0.4444444444444444,0.12868723954966632,-0.7246392636237331,0.45372690376165326,0.02039799451033497,0.1585083581056419,0.4561140285071268,18,7,0.3888888888888889,PASS,0.30395983282393435,-0.7545735455015768,0.7439863840715442,0.195670587784603,0.12857407622779815,0.7261815453863466,27,15,0.5555555555555556,PASS
300433.SZ,2729,20150423,20260821,0.07459557298270902,-0.7836978259121251,0.3606449606125387,0.01667192955886443,-0.7709554018143644,0.17481876402563432,15,0.4666666666666667,0.04235878805045323,-0.7867893286664471,0.24424117718214225,-0.03223678493225579,-0.0030915027543220175,0.5305972883840234,15,6,0.4,FAIL,0.08823366185437997,-0.748536356896265,0.3688544575082389,0.01363808887167095,0.03516146901586015,0.8057896665445218,26,12,0.46153846153846156,PASS
300438.SZ,2679,20150601,20260821,0.05569955447649355,-0.8255546911589736,0.3598294625162412,0.04574868744166727,-0.591673944511556,0.278155707124815,18,0.4444444444444444,0.024826896834277967,-0.6543700940495567,0.2336255727885753,-0.030872657642215584,0.1711845971094169,0.5005599104143337,18,8,0.4444444444444444,中性,0.15290386775173115,-0.7679640966625567,0.498780841771799,0.0972043132752376,0.0575905944964169,0.7603583426651735,26,13,0.5,PASS
300442.SZ,2712,20150601,20260821,0.0051173871179608366,-0.9024208471267294,0.22853931973639832,0.0036464735822445693,-0.6838531246105686,0.14789154854767284,19,0.2631578947368421,-0.004900028463256434,-0.6952566939147173,0.1270415236188044,-0.01001741558121727,0.2071641532120121,0.47050147492625366,19,8,0.42105263157894735,PASS,-0.032645887300215004,-0.8796072796824226,0.11490330754967473,-0.03776327441817584,0.022813567444306848,0.7997787610619469,30,9,0.3,FAIL
300450.SZ,2564,20150623,20260821,0.14246048607330497,-0.8440599281991717,0.49243625681027625,0.059272407855015974,-0.6792329262876671,0.29339867442129414,17,0.35294117647058826,0.06529773011712425,-0.6792329262876671,0.3157894917252812,-0.07716275595618072,0.16482700191150468,0.5347113884555382,17,5,0.29411764705882354,中性,0.1169217995305265,-0.796474551030625,0.4398833100699897,-0.025538686542778466,0.047585377168546716,0.7726209048361935,26,11,0.4230769230769231,PASS
300454.SZ,1982,20180621,20260821,0.007200287015441953,-0.8660915401942322,0.23019008279795602,-0.11592667854577732,-0.776565234041122,-0.29161943138727076,13,0.3076923076923077,-0.1679590596054017,-0.8114997895431884,-0.428256974744693,-0.17515934662084365,0.054591750651043824,0.4117053481331988,13,4,0.3076923076923077,中性,0.017675036528472132,-0.7166421701642751,0.22256393397499297,0.01047474951303018,0.14944937002995706,0.751765893037336,22,9,0.4090909090909091,PASS
300458.SZ,2704,20150619,20260821,0.07793047407112685,-0.757761083151556,0.38795068466323784,-0.14247756329895966,-0.8818578608812551,-0.2776384465949762,20,0.2,-0.16396621691485957,-0.8870290066871516,-0.29184651232393355,-0.24189669098598643,-0.12926792353559557,0.4156804733727811,20,5,0.25,FAIL,0.01539289154586343,-0.7496717597258147,0.25922610158501963,-0.06253758252526342,0.008089323425741313,0.8010355029585798,26,9,0.34615384615384615,FAIL
300459.SZ,2495,20150619,20260821,0.013292272840340402,-0.7820872872861201,0.2855507722230457,0.02293943410992183,-0.6780420094911788,0.2308459364045443,15,0.5333333333333333,0.04839572865851216,-0.6780420094911788,0.3032450063953659,0.03510345581817176,0.10404527779494133,0.44849699398797593,14,8,0.5714285714285714,PASS,0.12561439798916463,-0.6092908515514404,0.4690144314369914,0.11232212514882423,0.17279643573467973,0.7326653306613227,20,15,0.75,PASS
300463.SZ,2704,20150703,20260821,-0.07213494164325596,-0.8614117294264974,-0.009003867972562998,-0.03698152203546301,-0.7196517968859489,-0.07141164399229571,14,0.21428571428571427,-0.0412390482660655,-0.7196517968859488,-0.05466964058043809,0.030895893377190453,0.14175993254054853,0.430103550295858,15,7,0.4666666666666667,PASS,-0.13886517777194296,-0.8895975469431915,-0.25944514764301163,-0.066730236128687,-0.028185817516694134,0.790680473372781,28,8,0.2857142857142857,FAIL
300474.SZ,2492,20160509,20260821,0.04094604689728287,-0.6761838573047783,0.3054452612151244,-0.05208385171396268,-0.7621679269215028,-0.01720437891984746,16,0.375,-0.022715633398004975,-0.7621679269215028,0.07103922806763799,-0.06366168029528785,-0.08598406961672456,0.42696629213483145,16,7,0.4375,FAIL,0.012115633061742237,-0.7011741803229536,0.22057725650291826,-0.028830413835540636,-0.024990323018175387,0.7411717495987159,28,10,0.35714285714285715,中性
300475.SZ,2667,20150716,20260821,0.27793164984392393,-0.809604733411927,0.6818782461582628,0.03761377870769622,-0.7674287327068168,0.27000991688949255,15,0.4,0.07542974697874372,-0.7674287327068167,0.34894846139698504,-0.20250190286518022,0.042176000705110295,0.5474315710536183,15,4,0.26666666666666666,中性,0.12502314616192933,-0.8646375851186712,0.4569247786696716,-0.1529085036819946,-0.05503285170674421,0.8601424821897263,23,6,0.2608695652173913,FAIL
300476.SZ,2690,20150717,20260821,0.359580654505123,-0.6028457651682313,0.7889162753486325,0.10800015764118687,-0.7060558093177887,0.4024358640902917,18,0.3888888888888889,0.11992782610487085,-0.7060558093177887,0.427667618972943,-0.23965282840025215,-0.10321004414955737,0.4970260223048327,18,2,0.1111111111111111,FAIL,0.15246360680247983,-0.7188479813329394,0.49354103075917305,-0.20711704770264316,-0.11600221616470807,0.8364312267657993,31,6,0.1935483870967742,FAIL
300482.SZ,2674,20150804,20260821,-0.0008719211450338715,-0.7918608358351573,0.1932443036651923,-0.007715438254342066,-0.6303002969598004,0.09529252495426865,15,0.4,-0.036975460210976085,-0.6303002969598006,0.019928887999672316,-0.036103539065942214,0.1615605388753567,0.4741959611069559,16,7,0.4375,中性,-0.056750412343198775,-0.8203031759752487,0.03880367590746787,-0.055878491198164904,-0.028442340140091393,0.7988032909498878,26,10,0.38461538461538464,FAIL
300487.SZ,2672,20150806,20260821,0.19396204572486653,-0.5317876754118365,0.5622390049279338,-0.06475454156517946,-0.6511574439547487,-0.01698799783614169,19,0.3684210526315789,-0.06168924095176276,-0.6511574439547487,-0.008751350737999118,-0.2556512866766293,-0.11936976854291226,0.530314371257485,18,1,0.05555555555555555,FAIL,0.10020940259828293,-0.6954986514020751,0.3984589095308497,-0.0937526431265836,-0.16371097599023865,0.843562874251497,26,7,0.2692307692307692,FAIL
300496.SZ,2511,20160115,20260821,0.014165334675345864,-0.7989469940119538,0.2605347744586107,-0.016992176574285756,-0.7551359980980826,0.10089833957057702,18,0.3333333333333333,-0.02557586159134495,-0.7551359980980827,0.08128691905926494,-0.039741196266690815,0.043810995913871054,0.49860613301473516,17,7,0.4117647058823529,中性,0.0028796829134190016,-0.7413850626393326,0.2007135081714413,-0.011285651761926863,0.05756193137262122,0.7614496216646754,24,8,0.3333333333333333,PASS
300498.SZ,2590,20151207,20260821,-0.045341036934947954,-0.644295797231832,-0.0516488198704741,-0.0521300835711247,-0.7026629298890801,-0.24122252002176284,16,0.1875,-0.053157228069162454,-0.7026629298890801,-0.21550638528423954,-0.0078161911342145,-0.05836713265724813,0.46447876447876446,15,7,0.4666666666666667,中性,-0.065516403427475,-0.6754527526750558,-0.15941120678357767,-0.020175366492527047,-0.031156955443223833,0.794980694980695,26,10,0.38461538461538464,中性
300502.SZ,2517,20160408,20260821,0.5279229094011193,-0.7677415365396627,0.9495207405445562,0.2925440671045143,-0.794510860947002,0.7060140410133179,15,0.26666666666666666,0.28812426713829287,-0.794510860947002,0.6995008566752114,-0.23979864226282643,-0.026769324407339257,0.6229638458482321,15,5,0.3333333333333333,FAIL,0.3508458089462747,-0.7777446813970247,0.7643864360241142,-0.1770771004548446,-0.010003144857361979,0.8351211760031784,25,7,0.28,FAIL
300529.SZ,2415,20160906,20260821,-0.06587739810819349,-0.8334981373256074,-0.020378174886420353,-0.022723230583389098,-0.6623714690638861,0.00041510735845367474,14,0.2857142857142857,-0.04721905540748461,-0.662371469063886,-0.08140494964392109,0.018658342700708874,0.1711266682617214,0.5060041407867495,14,6,0.42857142857142855,PASS,-0.0855415688791813,-0.8172620580545202,-0.12148424607307957,-0.01966417077098781,0.016236079271087167,0.7834368530020704,26,9,0.34615384615384615,中性
300548.SZ,2367,20161116,20260821,0.19043635913271806,-0.7380410022779044,0.561466352815397,-0.06854222527398468,-0.8845244246926373,0.027699548200489404,19,0.3157894736842105,-0.0678255727359306,-0.8868975007356509,0.029712761270388036,-0.25826193186864865,-0.1488564984577465,0.5555555555555556,19,7,0.3684210526315789,FAIL,0.037077871322356515,-0.7723356486434527,0.3100292482956722,-0.15335848781036154,-0.034294646365548354,0.8086185044359949,22,7,0.3181818181818182,FAIL
300558.SZ,2353,20161212,20260821,-0.03830885026038866,-0.8001858965614076,0.10796041018677319,-0.028729312372076876,-0.7740630326821651,0.02219423797315167,17,0.4117647058823529,-0.03673162093529525,-0.7740630326821653,0.0022404339989100385,0.00157722932509341,0.026122863879242342,0.47088822779430517,16,7,0.4375,反例,0.004954019585670544,-0.6834726432659677,0.16857033265423918,0.043262869846059204,0.11671325329543991,0.7692307692307693,22,11,0.5,PASS
300567.SZ,2337,20161227,20260821,0.23346850286520326,-0.6048591511775658,0.6215211500621663,0.057530116495328576,-0.5157872110764375,0.29317808283896524,18,0.4444444444444444,0.042159421340866254,-0.6170874986627635,0.26014320140665703,-0.191309081524337,-0.012228347485197633,0.5451433461703038,19,6,0.3157894736842105,FAIL,0.09280473025235603,-0.7264219027007391,0.38501179206584646,-0.14066377261284724,-0.1215627515231733,0.8078733418913137,25,8,0.32,FAIL
300568.SZ,2335,20170106,20260821,0.028679627989471435,-0.8207563322877078,0.2835406516216703,0.09544658185223964,-0.5538005927931494,0.3728318518972192,11,0.45454545454545453,0.08816166808722703,-0.5538005927931495,0.3557213690199319,0.059482040097755595,0.2669557394945583,0.44967880085653106,11,4,0.36363636363636365,PASS,0.041638155426692025,-0.8139727304070676,0.2806040196521315,0.01295852743722059,0.0067836018806402,0.7460385438972162,22,10,0.45454545454545453,反例
300570.SZ,2332,20170111,20260821,0.25715885431334273,-0.6883865860118954,0.6410302474030367,0.1536853455389302,-0.5022069006793665,0.49421136926440223,13,0.5384615384615384,0.14724875719233,-0.5022069006793664,0.48164073450910005,-0.10991009712101274,0.18617968533252904,0.43782161234991424,14,6,0.42857142857142855,中性,0.08852371527127345,-0.7208482792846378,0.4140613237393732,-0.16863513904206928,-0.0324616932727424,0.7804459691252144,27,4,0.14814814814814814,FAIL
300573.SZ,2330,20170113,20260821,0.1502342321696244,-0.7489162956366875,0.49801559739116885,0.0154529079937622,-0.6671233247382011,0.16696640491999348,11,0.5454545454545454,0.022959448554028983,-0.6671233247382011,0.18956641937091775,-0.1272747836155954,0.08179297089848636,0.4738197424892704,11,5,0.45454545454545453,中性,0.13777006166307149,-0.7311809617131992,0.4723289739012661,-0.012464170506552907,0.01773533392348825,0.8291845493562232,17,6,0.35294117647058826,中性
300595.SZ,2303,20170228,20260821,0.026088226601399978,-0.8997658257179307,0.2719380701218799,0.1263445679393791,-0.5820957298316006,0.4297141609947874,10,0.3,0.13495379078649483,-0.5820957298316005,0.44732582516202374,0.10886556418509485,0.3176700958863302,0.4889274858879722,9,7,0.7777777777777778,PASS,0.01586935703655934,-0.864574903552874,0.23393976413810938,-0.010218869564840638,0.035190922165056704,0.8154580981328702,20,9,0.45,PASS
